MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
-623.8712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-623.8631,0.011388591,0.011262452,0.011053257,0.010760786,0.010392463,0.009945738,0.009425666,0.00883474,0.008181334,0.007466249,0.0066961027,0.0058758534
-608.6256,21.333324,20.671196,19.629433,18.291533,16.757858,15.132765,13.51257,11.976139,10.579553,9.355034,8.313797,7.4513845
-599.59564,33.085445,29.906197,26.047676,22.577652,19.77819,17.288635,14.75333,12.304326,10.429608,9.412022,8.947468,8.358561
-599.17084,33.674023,30.387722,26.217941,22.273708,19.080856,16.548431,14.366351,12.4214,10.877945,9.926504,9.507446,9.298182
-599.56915,33.19356,30.17545,26.409977,22.848785,19.986397,17.885885,16.205997,14.416195,12.317422,10.296264,8.893789,8.242403
-597.8363,35.278633,31.571325,27.590267,24.606266,22.580908,20.835627,18.98534,17.078024,15.157253,13.129782,11.103899,9.501772
-384.24832,88.60861,-69.847305,20.40649,-4.2858324,10.289606,23.749607,7.5049715,9.638432,0.50810885,-5.2794046,4.6087675,14.935088
-151.86423,128.0497,-112.37709,22.970524,-37.41205,25.858147,-7.1310587,7.218209,-1.9499011,-6.1627474,-17.94106,-5.1716185,9.853077
-87.580574,130.55492,-123.59558,22.580673,-44.060207,32.255226,-16.782413,9.311683,-5.733516,-5.560689,-20.51926,-5.471554,8.932616
-92.708496,104.239044,-131.29227,23.25209,-46.893883,36.367477,-23.525677,6.828309,-7.130844,-2.8595574,-20.480442,-6.9020004,7.1278934
-118.64609,74.87395,-128.03131,29.13934,-43.899887,35.94982,-26.630295,1.9999585,-11.05715,2.6995542,-19.434036,-9.486056,6.7360325
-130.60541,102.0952,-91.03398,36.46427,-45.286453,25.078617,-33.85426,-5.81299,-16.058136,1.4947437,-17.969109,-13.353439,12.281694
-159.5251,113.30426,-46.392845,29.804335,-35.43399,0.4237631,-27.936947,-10.851662,-7.1289845,-1.7628604,-17.271301,-17.948677,10.846806
-184.81119,76.69739,-11.284921,34.077145,-22.001667,-14.28882,-13.340675,-19.67456,5.4574475,-5.5213685,-17.832764,-10.187819,-1.2516756
-200.10237,56.443596,-13.035982,39.101685,-5.0688443,1.6651301,-8.007854,-17.934952,-3.5105982,-11.789013,-16.720951,-10.496324,-8.88092
-235.18138,96.118996,-28.80995,2.5610147,3.2042468,10.328401,-21.117718,-22.196814,-13.790922,-11.347686,-4.4478865,-1.6643555,-8.801436
-199.70253,158.03073,-74.82561,-39.1676,5.3666773,14.732128,-47.436855,-34.011013,7.113368,-22.173206,10.49637,-1.3801837,-3.981817
-133.76245,177.002,-118.391815,-18.095207,-18.237457,1.7491757,-42.334328,-32.35752,18.282106,-32.724274,33.11984,-17.73623,-4.331645
-92.19444,155.65262,-126.14515,-3.97677,-38.969513,-1.7777395,-30.068743,-20.353859,18.512695,-20.006351,42.024895,-34.351208,1.9009252
-82.69233,137.69331,-120.93635,-5.9540834,-49.023685,5.017843,-14.933281,-13.964633,19.436104,-1.09508,33.976044,-43.52969,6.518619
-93.682175,124.170555,-119.07946,-5.7624283,-45.34417,8.271861,-14.829007,-9.993488,20.426228,6.244554,18.373486,-44.356133,14.17679
-112.13258,112.24138,-113.66959,13.708252,-39.706177,-7.792059,-25.010567,-5.5741396,21.89465,0.4392156,16.301548,-31.70499,22.4678
-145.98535,98.77052,-88.17937,47.331154,-40.692112,-29.59549,-26.417183,-11.08358,13.963772,-15.826912,22.253418,-22.19443,24.39281
-198.71811,87.24493,-36.877686,79.91901,-38.67794,-38.079918,-16.296043,-14.635245,-4.344052,-24.191116,23.845219,-17.66447,19.935875
-241.51187,58.823402,29.198391,69.97232,-15.049664,-18.69152,1.7045641,-10.164025,-36.13024,-5.75799,0.4862814,-11.779719,8.1941185
-221.35251,-2.3684554,55.98417,42.329033,6.255069,-10.408855,10.309387,1.7480999,-28.192608,0.29347703,-5.8397274,-5.108904,2.403109
-226.7391,-48.26407,48.711227,17.667238,10.137143,-7.197771,16.650705,6.930074,-17.615297,6.0018826,4.114502,7.951792,5.237196
-283.2374,-68.28485,49.839775,3.2872555,13.449545,-6.759178,18.095192,6.1790504,-9.449734,6.974021,13.097914,23.026878,9.627952
-359.47305,-83.91547,40.989075,18.199743,33.357246,-11.254872,12.186148,3.8401468,-8.101557,-0.08139479,20.79939,40.95861,14.8413725
-358.658,-77.256996,13.195171,-8.192551,11.033382,-4.629323,24.282093,12.651927,-15.695745,-12.029967,22.036274,32.530155,10.76972
-311.68054,-48.68374,10.361419,-24.78769,-10.833805,-15.878025,20.045963,13.79458,-10.972731,-1.4361615,20.320192,24.595936,13.381648
-293.0882,-26.661303,14.345774,-12.148197,-6.563571,-14.786884,10.98749,3.4732418,-9.828571,2.9729972,1.5692904,18.753674,16.383377
-333.06903,4.4669895,14.56604,6.23781,3.635479,-11.557705,4.6385083,5.122017,-11.506811,2.2269194,-9.670489,13.616043,14.9929695
-433.58844,63.22004,6.0898666,18.498405,17.250366,-5.8276443,3.951252,17.812239,-6.2245116,1.7898617,-10.448681,11.794362,16.485146
-536.84503,76.79129,18.281713,19.98613,27.978703,14.913819,13.169808,18.714474,12.64329,0.5724678,-4.0296116,6.656423,15.8324175
-587.6645,45.634735,36.029785,31.550184,29.50912,24.016294,17.992367,15.612608,12.7143135,5.6946936,0.56774837,2.5282767,5.6600227
-597.46423,36.385513,33.75241,30.060898,26.003109,22.058868,18.374056,14.8606205,11.430929,8.198254,5.504864,3.7575424,3.1803284
-604.347,27.245522,26.196367,24.594398,22.61391,20.426888,18.167088,15.917353,13.722032,11.615286,9.649087,7.9053755,6.484935
-606.41766,24.348148,23.451351,22.229156,20.86744,19.391434,17.720562,15.826878,13.839413,11.989651,10.445999,9.192327,8.066711
