MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
-599.6057,4.1761346,3.4510984,3.325502,3.5618606,3.276394,2.3771346,1.6124263,1.2998403,0.935602,0.20585154,-0.48089212,-0.81629145
-176.86044,85.183624,-45.78412,25.341354,-15.251758,26.765793,2.234219,-28.956371,-13.370316,-12.008915,-2.2157009,-12.801399,-13.680799
-57.296074,88.00401,-54.14617,12.060438,-17.561424,22.300596,-1.0473635,-29.375637,-17.963192,-11.874191,-1.098875,-15.600061,-15.718172
-40.57011,80.134445,-61.307533,0.32290077,-17.458698,17.057137,-6.303003,-30.32531,-16.710125,-10.830114,-1.28784,-16.456436,-18.476606
-74.70797,52.021744,-74.116165,-10.415678,-12.546301,9.203367,-15.759841,-25.327612,-13.63833,-10.18018,-0.94506687,-20.921192,-25.903603
-71.74089,66.9273,-59.056927,-21.296185,-18.066854,9.570713,-14.276907,-18.26274,-17.21089,-15.277616,5.690628,-24.222271,-18.744854
-85.33753,87.922775,-25.96303,-32.294037,-25.290127,-3.601904,-14.394842,-18.42329,-20.64727,-17.269653,2.2401528,-20.563515,-19.175259
-130.01585,93.71472,11.604645,-27.77489,-30.090183,-17.541084,-10.855482,-14.957425,-25.904255,-8.794331,-12.769146,-16.250654,-19.862854
-191.81894,91.739975,29.245049,-1.9844434,-16.724918,-10.899785,-19.448788,-19.304943,-32.713417,2.2723598,-24.215353,-12.216799,-20.11486
-263.66455,127.18822,50.81624,27.48708,-17.33337,-24.626759,-13.977246,-7.568557,-22.774647,-9.859092,-14.952024,-0.48273492,-15.645042
-200.70502,141.9549,27.0957,30.76046,-37.03685,-18.689262,-23.390217,-10.833232,-24.646353,-22.244862,-6.8391795,-5.3870287,-19.716713
-160.5972,124.58115,1.7293601,12.563397,-36.50638,-12.542042,-32.90248,-7.2114315,-28.71119,-26.68357,-10.01181,-8.493906,-26.034342
-171.07217,96.441734,-23.303852,-6.5437193,-20.154644,0.7984687,-41.412617,-1.1260709,-15.702793,-29.836235,-18.09676,-5.3646517,-17.8434
-189.07079,102.13808,-32.695663,-29.703758,-10.818303,18.998981,-51.820526,4.1257043,-4.407093,-23.734505,-24.569332,-14.143888,-10.047232
-212.24196,124.815125,-16.8719,-45.32881,-13.630632,22.259907,-61.679756,-4.626318,-3.0753424,-17.254938,-26.550076,-19.036694,-5.0555325
-269.76663,150.62859,8.022462,-36.175255,-12.849598,26.611525,-60.366524,-16.12825,-0.9889253,-5.2599645,-19.359608,-18.415997,0.0876987
-376.85242,144.86642,19.381174,-9.088809,-4.4463553,12.658453,-34.235893,-17.755829,-4.4155464,2.3100188,-14.769779,-11.67835,2.899139
-412.36954,46.57663,37.257942,13.306978,6.942404,22.381187,-11.582745,7.408372,-11.477867,4.946153,-4.3185253,-3.8298025,0.946797
-198.81201,-4.8981085,35.375507,-7.7251806,-2.2832255,14.485776,-25.273506,5.492524,-17.317867,12.91923,-3.0524752,2.5279195,2.2491746
-118.41833,10.375526,56.130104,-1.9409748,-21.282703,-2.0951488,-33.31704,-6.325676,-25.122591,6.664253,-13.98859,-6.5866385,-5.096194
-110.49139,49.949104,57.482407,-8.347454,-46.235214,-20.052284,-33.97817,-13.125409,-32.158875,1.3305323,-21.395016,-14.12415,-12.694185
-158.47488,108.20595,26.562626,-0.12991983,-42.949276,-26.195232,-27.315691,-15.390586,-27.438656,-9.894407,-20.225063,-12.969326,-12.462942
-170.29669,155.84943,-22.76417,-16.270348,-7.9572716,-15.901203,-42.8009,-14.504262,-10.296621,-11.880816,-2.185773,-9.300539,1.9201047
-143.13176,140.36824,-43.092087,-15.135405,-9.226029,-18.184027,-51.46457,-14.890606,-8.9806,-13.022118,12.383003,-10.88405,3.1052432
-147.04625,96.45027,-49.807556,-13.857786,-4.7069564,-18.885597,-36.612007,-13.333647,-13.85268,-14.639722,12.957081,-9.894215,-12.092437
-181.19437,78.35537,-52.88291,-13.8647995,-1.0057468,-9.975585,-15.44043,-6.345677,-25.049088,-25.560654,2.9139361,-14.183255,-19.301596
-206.10304,118.369736,-40.66997,-17.517288,-9.272447,-12.944662,-21.047613,-8.193779,-21.987911,-16.202866,-0.803733,-10.060352,-15.865532
-193.68748,144.38843,-29.440022,-27.340061,0.20829476,-3.6753101,-36.333817,-11.566347,-0.255324,-12.485996,-10.629755,-0.011452436,-4.748395
-154.5598,137.08405,-31.890247,-28.470982,-4.720588,-10.317737,-38.40541,2.6373243,8.492353,-21.990953,-2.6070247,-2.4720318,-9.180843
-136.52126,120.733345,-38.9016,-33.273098,-22.764679,-18.133781,-31.763988,6.8244333,-3.8414328,-20.361015,2.3230245,-10.408705,-22.838432
-133.66042,100.18732,-35.08383,-27.438065,-34.178577,-22.186216,-17.697344,3.3713636,-15.3145275,-8.993155,-7.469466,-13.131725,-26.019194
-148.98755,92.65637,-23.462471,-18.926325,-25.714684,-17.585869,-5.8351183,5.2032604,-15.52379,-2.1176226,0.29379547,-15.965401,-19.77126
-178.5537,95.15012,-9.806575,-14.4067135,-14.482296,-16.75809,2.142405,12.420219,-9.903125,-5.4812694,8.372845,-20.871826,-13.611116
-199.82693,64.414566,18.145582,-8.63623,-9.511215,-13.388178,5.1799793,11.525314,-6.0545893,-3.9577456,2.4982855,-12.937234,-11.204188
-249.05762,6.3738847,15.069674,3.849564,8.380694,2.1167872,7.75146,5.325812,3.01394,2.5657663,-0.7634107,-8.476541,-7.389191
-288.35098,-21.265642,-4.031258,-15.629386,6.0486374,4.9381933,0.73413837,-4.235298,8.526203,13.137215,11.766552,4.404646,4.086328
-309.32993,-27.775852,7.4458737,-21.576166,5.986205,4.95098,-0.08207202,1.2068812,4.011359,16.386742,16.84193,3.5668144,7.967605
-323.6691,-7.670779,27.218597,-23.868351,13.953446,14.012046,8.105651,-0.8321867,-7.625553,19.057205,14.551712,5.0436687,-3.0769103
-238.77669,-13.692243,35.81289,-31.42073,19.425999,10.390999,11.377043,-4.3994713,-14.551911,22.276943,6.7102723,14.83141,-10.122346
-244.45442,-31.659302,41.86692,-29.678461,21.742535,4.503149,13.889055,-2.1995714,-16.904713,20.652813,2.1763387,13.85903,-7.8977137
-358.9462,-57.265537,44.707535,-20.142464,19.287415,-1.0867667,17.291649,4.259917,-20.01228,16.875853,0.05371809,12.389282,-0.68384916
-551.5286,-48.51287,28.712387,-5.819377,9.922153,-3.3110516,9.435447,5.7565284,-7.362362,12.629239,-1.3342651,6.592147,-6.0528784
