MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
-646.3733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-256.9674,102.107124,-44.039284,24.990011,-15.3241005,9.042603,1.1035631,13.759885,-0.9472123,-13.143127,-16.191103,0.10004228,-4.111428
-140.34268,110.89546,-48.107994,23.381477,-19.52111,13.469325,-4.388175,11.854099,-3.1772597,-9.23148,-14.89563,1.3563424,-6.2323246
-118.95345,102.43573,-54.810577,22.608017,-20.96598,20.851952,-9.942903,8.200912,0.4124991,-9.816919,-18.117374,4.1908946,-9.655321
-138.51659,80.2395,-60.482857,23.247765,-22.393456,19.120518,-15.339512,5.0490894,3.2575305,-10.761811,-28.359825,3.6557815,-14.787464
-146.39294,77.83776,-48.694965,26.568342,-24.488144,9.674621,-9.79077,16.875242,6.2348123,-6.96944,-28.439116,6.3879547,-10.431652
-145.78241,97.458435,-25.85342,46.31614,-24.959831,4.321639,-16.00142,18.766117,1.3929485,-11.948229,-26.292929,5.7789955,-9.751429
-208.05766,113.978516,-13.353317,63.523834,-15.867461,5.6460867,-24.029522,8.0347595,2.519677,-16.399622,-17.06856,0.421808,-8.664554
-369.54865,121.27292,14.063581,61.22081,4.801151,8.291172,-17.552608,0.105474815,11.628766,-19.169296,-15.991388,-5.412479,-8.872808
-549.68335,109.59594,66.4052,42.45241,25.943829,9.370685,-2.6704113,-3.4946573,-2.2197456,-10.956717,-15.713688,-6.882287,-1.392674
-480.81335,69.90578,34.33818,3.289258,25.439209,-4.758028,0.76844203,5.1179714,3.7039695,3.8048387,-5.2032385,6.5072317,-6.2299023
-316.36478,65.54776,25.387125,3.332927,16.96419,-18.772537,-5.166354,3.2613242,0.559999,3.8289099,-2.8067865,9.865436,-4.2588253
-257.81998,93.48651,27.643784,20.148064,30.188377,-13.311708,-18.318594,-2.6052673,-6.0534563,-3.8143177,-9.6747875,-8.990421,-11.35122
-276.61505,144.88278,1.4212086,13.175676,29.3945,2.0518909,-33.261795,-6.8821917,-14.980045,-16.613132,0.23741929,-17.039993,-18.092232
-278.8694,161.73843,-53.39531,36.380455,11.945066,-2.2966375,-38.89148,-3.5489454,-15.247348,-33.369675,14.650064,-30.185165,-14.567957
-254.64299,106.94788,-43.51529,58.96257,1.1422637,-15.588652,-15.239735,-6.140974,-18.87527,-32.998825,13.188716,-38.196484,-1.9179507
-264.5026,73.35927,-0.101595305,68.17332,-4.7620015,-26.683926,3.7424996,-14.025041,-30.927757,-33.01015,11.292125,-48.276962,6.0732803
-266.6453,59.558304,22.470348,73.693146,-5.5525274,-19.89507,4.5894594,-38.84406,-23.097155,-25.709751,6.244792,-57.317467,11.142958
-228.5692,74.619514,41.107025,70.27565,-18.519989,-35.708168,-8.692888,-34.80284,-18.993237,-12.789905,-4.060358,-41.697647,7.5537586
-187.87256,100.28978,27.716267,44.852074,-24.471355,-42.348713,-9.952629,-16.811424,-18.738127,-1.9155804,-11.117723,-27.34553,-1.8305852
-161.64688,119.390755,-16.802206,4.9495254,-28.50124,-25.46317,-17.296133,7.9059305,1.973058,1.2621512,-9.736235,-13.220365,-11.435002
-155.57266,136.1067,-33.361893,7.833496,-32.697758,10.813574,-22.33674,22.680882,5.794718,5.507282,-25.408125,4.2766294,-14.721743
-166.98907,127.213875,-42.527367,8.987634,-34.089455,30.539291,-22.300138,16.372234,-4.5972757,14.755442,-39.20917,12.297018,-14.246828
-171.88509,120.98529,-49.872982,-4.4026775,-35.969963,28.389389,-15.045769,9.51449,-11.302671,18.164501,-37.744957,10.661515,-19.722538
-191.90594,136.28078,-33.927486,2.9304688,-28.676075,29.76537,-4.205529,10.297958,-9.129551,28.512655,-30.833696,12.112791,-26.4282
-273.96597,135.23831,-2.8456426,7.2151775,-20.055801,27.428505,8.128839,2.441989,-3.5497968,28.303501,-17.719212,7.3737025,-20.306177
-263.6131,118.085464,-0.0009391755,5.254562,12.510473,-13.5566435,10.359534,-11.927633,12.08091,4.0963883,-18.19691,10.994406,-6.8617344
-198.78442,157.32362,13.108099,-6.814233,-11.400665,-19.048414,10.871429,-12.610073,9.158632,-1.3466208,-24.810946,18.028896,-6.6471896
-234.17206,190.96367,24.848671,-16.483631,-50.317528,-8.666076,14.043249,-15.34402,6.6899114,-4.2206535,-35.165276,30.497189,-16.310293
-270.67868,209.51097,23.710085,-13.284998,-75.33208,-5.3000298,5.6149683,-7.50659,4.003855,-2.2106156,-44.17366,35.766037,-25.886017
-286.34235,213.0675,39.632355,-6.152483,-75.524994,-17.498158,1.958211,-2.3824158,10.448891,-4.2484407,-50.785557,36.32733,-22.872066
-314.48013,213.413,62.031433,0.42044383,-78.84001,-23.237694,5.628727,6.1254015,21.882984,-9.692917,-54.10475,39.195015,-19.953045
-363.3418,208.07089,82.9829,7.15433,-81.30432,-31.563047,6.230738,14.34606,31.063261,-20.95109,-50.228634,38.271935,-13.854244
-445.0985,191.43939,94.49907,4.5468445,-71.53296,-28.86776,1.7834425,6.06285,29.564135,-12.192015,-24.801777,14.013245,-14.855072
