MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
-601.3253,54.258244,-2.6248512,-4.1648245,-3.0441713,-0.8055606,2.1813784,12.148788,33.17286,32.470253,7.831892,-5.3912134,6.0068984
-239.87358,135.44963,-54.395645,33.52272,1.2365935,-3.5618176,6.34167,-7.655923,35.69161,19.3768,0.05203843,-14.84994,-4.5052953
-122.56963,132.67752,-64.31378,22.362125,1.2161171,-4.1795864,8.437138,-7.196131,33.600945,17.847824,0.36732113,-16.216732,-6.5363064
-88.92005,122.88284,-67.86931,16.973766,-4.615978,-7.4352074,5.2055473,-7.541706,30.866783,16.011612,1.8139446,-9.43334,-7.5686703
-103.51911,128.10594,-57.852806,27.895359,-5.6631336,-12.308403,-1.083188,-12.6995945,26.921959,6.311714,2.554878,-3.5237646,-7.417955
-160.97592,140.30182,-44.19713,54.43015,-5.2946396,-10.062536,-8.587555,-21.893936,29.952332,0.45287034,4.417921,1.4022976,-9.849355
-131.91072,152.90308,-71.166695,58.50963,-17.240242,-10.749763,-11.010151,-32.035168,39.718792,6.214818,11.431604,5.5214767,-21.951048
-98.300064,136.9161,-75.99156,36.1315,-22.305649,-1.4248497,-3.3826947,-23.740665,37.23527,16.57825,9.202837,-0.53987455,-19.542881
-106.69785,144.27682,-71.53885,17.854721,-14.395636,12.059748,9.895361,-21.250431,28.966953,16.960218,7.51678,-6.9099436,-19.866623
-173.11438,166.31497,-58.814888,8.325406,1.0958908,13.672379,15.879189,-18.191711,23.077759,21.542862,15.088578,-5.249691,-14.278425
-314.36093,134.29388,-2.2214947,5.549363,14.272547,24.085648,14.437841,2.2278786,6.6558933,30.1417,17.78821,5.5988703,-5.995716
-262.44946,128.44981,35.937706,11.883909,-6.320687,9.032091,1.5944293,6.68528,5.7311,18.154327,5.42608,7.912715,5.2282114
-242.72035,150.66809,53.803474,25.733948,-35.45133,11.382122,2.3148046,-3.1256485,14.204416,11.142226,-2.6514268,7.530957,-2.7832136
-298.77615,163.99368,92.673615,35.897354,-77.17943,12.215282,18.98515,-22.229776,8.40713,11.51343,5.722749,-5.3826003,-7.607057
-321.36865,158.67923,84.37283,45.581898,-46.028168,3.210552,-3.3172932,-14.729798,11.551516,7.13881,6.2145863,-3.197545,-4.33671
-354.63123,157.79709,69.880394,49.15583,-7.519737,9.073458,-8.653835,-6.209004,9.447321,1.3972186,10.124277,-7.390211,-0.30991012
-420.8452,161.3681,58.262024,45.173126,20.071758,15.321149,1.5107841,9.003229,8.455716,-9.646965,3.0393598,-17.764408,1.1549836
-495.96704,149.43079,49.79313,35.05712,19.53141,18.652454,1.640831,15.580799,12.616932,-5.8291674,-5.806531,-17.416264,3.6010413
