MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
-554.6073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-541.32196,18.194979,16.551338,14.226524,11.715692,9.500822,7.922962,7.10415,6.939135,7.1534534,7.4041643,7.3882303,6.9258327
-344.05487,78.89879,15.311881,1.2096932,14.178381,5.340701,-16.26098,17.084171,0.044743672,16.365007,0.008374661,19.833483,8.454206
-240.42508,46.46153,10.831245,-0.03093806,19.04541,8.146704,-18.553318,13.783686,0.33404553,17.666273,-2.3136396,16.796223,4.204644
-214.85263,22.489504,-3.3007514,-7.5493183,20.402634,2.991734,-17.684275,11.1137495,4.158806,14.73678,-5.5671005,10.52891,5.3450727
-169.34036,66.866714,13.495874,5.610613,14.176994,-17.779577,-31.931614,-9.636648,-11.876242,-5.1927724,-19.990877,-2.778917,-3.6649988
-148.38757,89.78757,24.0929,13.944413,-9.628107,-22.123749,-34.565376,-14.309898,-10.53418,-14.408585,-10.653145,-1.1975843,-8.648254
-182.54114,80.36733,41.390682,20.310724,-37.1035,-11.294998,-40.492523,-21.283195,-7.0453873,-23.123459,-6.2958345,-2.5684273,-13.600378
-221.92743,63.661663,63.192547,14.242891,-61.236282,4.874186,-49.814064,-28.474434,1.780695,-28.13699,-6.432071,-15.570303,-18.715694
-198.21716,69.916504,60.066322,12.976212,-57.8812,6.803357,-57.659195,-25.555141,0.9735178,-31.133366,-0.78825957,-10.894102,-22.149967
-192.96347,63.521523,43.90075,20.387562,-53.369698,1.4860022,-56.650414,-46.66262,3.6461525,-34.56715,-11.417422,-2.4300258,-21.73621
-193.1201,31.435658,56.084007,13.426634,-30.460407,-13.951147,-38.599274,-55.848454,-3.6484694,-29.995352,-23.373566,-0.40522718,-14.212339
-206.96695,25.23618,59.816975,2.5280907,-4.985174,-29.748997,-25.516628,-46.226757,-17.87575,-17.741518,-20.582893,-2.885841,-18.31345
-202.61803,45.832397,56.289627,-8.21715,-11.62833,-39.257313,-26.229855,-18.789173,-11.444941,-0.9347456,-4.859022,-9.962421,-14.2597
-160.54094,84.93382,10.060549,-10.678353,-34.919716,-38.104477,-10.496102,3.0855067,-13.0731735,1.0832545,4.066256,-6.8395452,-5.1140633
-105.13625,99.45222,-54.813988,0.1682576,-24.564846,-4.6155086,-7.0566254,2.8347206,-18.78849,-6.859347,2.7993035,-0.41403407,-16.20667
-57.241795,85.51072,-75.43154,1.2028433,-11.864855,8.696211,-13.161005,-6.0459566,-24.643913,-14.6867695,-0.24731326,0.51884925,-22.694313
