MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
-512.4354,120.67299,-5.214093,-13.980854,4.949771,8.469564,5.9194098,-12.023836,-9.488873,-0.2607716,-15.203281,-8.570578,4.667885
-218.30609,163.12796,-56.07502,14.988033,-11.468013,17.38811,-3.0919094,-8.76866,-3.7710054,-1.2615286,-19.423893,-9.676792,17.854393
-147.3329,152.05946,-70.32472,23.426304,-13.172879,20.408028,-10.827482,-7.6341543,0.07581249,0.3337819,-23.959724,-7.085463,19.516022
-146.52982,130.97212,-81.6245,18.762817,-11.389202,14.003019,-18.8867,-7.9042034,5.813965,-0.53189206,-22.99178,-4.14192,20.015898
-171.84283,129.08112,-60.44915,31.18749,-7.2745953,3.543991,-28.691982,-11.89143,1.2580698,-11.154995,-20.725212,-5.868936,20.143532
-248.79,138.17755,-22.987392,44.351334,-3.5793052,-0.46997935,-29.843945,-7.1077156,-0.18368721,-15.714815,-15.888304,-2.48147,13.907418
-394.8467,139.51515,25.2873,39.737274,3.0209727,7.5100207,-19.219418,2.8448665,7.1907473,-3.1057644,-11.100217,-11.428463,-6.7933674
-296.02026,139.93903,11.743428,25.965822,4.8919473,-4.4347825,-20.69693,-25.892025,-11.571467,3.4102926,-17.875874,-19.22004,4.7070704
-209.50485,122.436295,-11.358463,20.127836,4.495164,-17.729992,-25.654348,-27.373144,-9.832306,-2.0364702,-22.112022,-17.775047,17.2897
-183.25594,108.47471,-14.38018,26.387321,5.3347187,-26.114313,-27.931889,-22.949844,-4.9213,-4.5497236,-26.828262,-15.462854,17.400766
-211.49734,113.57951,-1.9618373,33.0606,6.9864674,-23.348059,-25.280539,-16.314972,-4.9960546,-4.3036795,-31.209583,-10.507624,5.9611616
-233.59477,120.13432,-1.3274258,18.209198,1.2826362,-12.108561,-18.311247,-19.209059,6.604911,-12.300251,-29.336348,-3.4291394,-2.5086572
-226.4784,111.14345,-20.982464,2.6840365,-0.36503595,-3.6548028,-9.335177,-26.880302,21.516483,-8.927101,-25.0052,-5.154649,-7.523009
-248.22339,100.88436,-32.485886,-14.885443,-3.8516064,16.712614,-5.188714,-29.285122,27.39957,-6.5049915,-22.409527,-9.195567,-16.454144
-254.94734,116.5768,-28.83345,-26.417194,-9.203695,27.81033,-0.5524714,-31.567785,22.60625,-7.4961357,-10.771076,-4.069832,-21.849167
-244.07443,133.86513,-30.85622,-21.414917,-9.238113,32.16717,4.1632404,-30.925716,27.060959,-20.798347,-2.2162645,4.778992,-25.127514
-214.76756,143.5878,-38.233234,-14.830236,-29.879322,31.079285,7.1869564,-34.46118,25.282574,-18.859911,-6.1625347,-4.0197744,-22.962662
-190.38629,144.35162,-29.71468,-4.7412386,-29.56867,24.176397,4.2535076,-35.932327,23.753197,-13.872734,-15.521708,-12.744653,-22.420933
-215.65599,141.62613,-11.371454,11.687769,-16.156023,19.257965,3.2253597,-31.987305,23.942688,-14.260796,-20.467154,-9.373678,-18.936968
-234.7444,146.07143,-7.2684126,20.673286,-8.76453,4.4161534,-7.274899,-26.808811,24.016178,-17.168913,-15.560116,-0.3420076,-5.7266154
-204.39842,137.41968,-33.932808,14.888281,-7.0984554,-4.283402,-5.858548,-30.143032,33.72741,-21.271236,-12.535917,-1.2019536,-3.2439625
-221.4418,119.18382,-44.48897,9.5773535,-5.3328824,0.9283332,-3.473285,-20.429888,38.642387,-19.857807,-12.812549,-3.8110948,-3.034985
-248.89642,118.68149,-31.09549,14.2009945,-1.3002357,10.17465,-4.542388,-17.457672,35.032265,-19.105846,-15.060437,-10.7796955,-10.280533
-293.7926,114.82295,-20.114649,15.23992,-3.8705606,22.16005,-7.1771126,-12.823309,35.491085,-21.670132,-12.954014,-4.842141,-13.490747
-364.06918,102.833534,-23.392124,11.011127,-4.3682995,29.128174,-8.632204,-0.5246122,40.55455,-18.50784,-8.959693,6.900412,-12.237657
-475.61087,93.5053,-21.732452,3.0247264,-6.4277987,17.948198,-10.1579075,6.1979675,39.404144,-7.2308683,-5.459055,10.174439,-7.943075
