MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
-680.7901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-432.87735,42.24089,-79.90976,-1.9295616,-31.619402,11.522831,-3.1485047,8.654256,-27.790958,-8.385085,-8.489653,-14.061582,-6.7519655
-281.23178,55.676544,-101.00505,17.55513,-39.323154,29.205357,-11.124718,13.353802,-32.394764,-1.0751929,-11.399969,-2.6721926,-11.363686
-144.7118,69.71004,-123.01871,33.593082,-43.703644,39.474983,-19.970125,16.326023,-39.83594,6.686635,-12.549545,7.7753572,-11.745718
-92.956726,77.73625,-129.05803,30.410595,-47.870457,37.110893,-23.288475,16.20557,-41.566742,5.7895737,-15.1814375,7.4675455,-13.845905
-100.929184,71.96942,-131.5423,11.646435,-52.139816,23.850777,-24.443707,12.332191,-37.933266,-0.31352246,-17.19603,3.727127,-14.620447
-136.09195,68.53621,-127.9731,-17.69513,-48.645996,3.9074092,-24.520748,15.698322,-33.162537,-2.6037908,-19.571287,4.078826,-18.731064
-166.25233,104.841156,-87.81964,-25.708416,-29.153536,-10.909725,-31.170675,19.27771,-28.4503,-3.1343148,-26.315868,5.871024,-31.09563
-236.35173,139.75989,-33.001293,-11.091387,-20.994553,-9.833491,-34.343082,20.400026,-11.503492,-1.6162385,-22.320435,10.658504,-34.310616
-357.24832,151.31464,3.9751081,10.234959,-7.443257,-6.0111732,-24.715246,5.0929046,-11.944355,-1.0398962,-16.35564,0.55138624,-19.75034
-312.81403,124.68744,-2.329494,28.356997,-7.8747807,-9.817702,-20.060223,8.978018,-34.80459,-8.6649475,-21.55336,-0.88963157,-17.456219
-234.82825,108.4099,-17.427116,28.533209,-26.475338,-7.0724583,-17.361553,13.983696,-39.135498,-4.4411597,-24.295744,6.032606,-24.08538
-223.05899,105.38318,-12.447247,28.235973,-35.355186,-6.215152,-14.348072,11.066907,-38.09163,-9.625844,-25.702763,-0.7146114,-28.733654
-228.19608,99.32738,-3.421799,29.100998,-45.502342,-3.115292,-3.4113672,-0.5187639,-40.527687,-14.2302,-17.970535,-14.048721,-22.84138
-224.88023,53.21684,6.157503,27.452545,-59.462814,-1.892104,1.4415798,-5.215952,-42.10515,-5.321228,-20.501268,-17.493952,-18.626749
-231.77618,21.709106,7.857665,27.617065,-56.57983,-2.3464222,-0.237432,-8.444864,-40.536057,0.53133535,-20.627851,-14.103796,-13.6481285
-225.0433,23.924911,2.7509904,24.424175,-53.8277,-5.0026016,4.4217863,3.5368202,-40.348984,-0.718697,-11.0309,-13.301922,-22.888718
-218.95427,51.164997,3.0466065,11.995573,-38.1082,-1.3222667,-2.6971254,16.441174,-34.906815,-12.436287,-5.9281573,-12.539667,-27.570965
-200.40825,70.18379,-1.0603225,10.562391,-36.625237,4.942471,-9.19389,20.756905,-33.340294,-13.776831,-14.053691,-11.995022,-30.46163
-191.8961,57.381363,-8.964811,16.95869,-34.432076,2.7711258,-12.468378,20.333447,-31.658558,-18.055492,-16.628242,-11.596281,-25.755493
-179.41042,73.87079,-29.200588,4.8890333,-18.396606,-3.624933,-11.653322,19.094635,-25.340656,-29.362083,-12.657282,0.71195143,-21.132954
-180.40018,82.08331,-39.78631,3.690744,-4.3771477,-0.53595865,-1.5427768,13.726612,-18.134525,-33.109787,-14.433043,8.543449,-23.931034
-207.2388,84.05715,-34.15101,1.8959742,5.2985373,11.074263,-7.236081,18.005835,-11.841759,-33.129562,-16.113756,7.4592333,-17.963253
-256.74252,79.27255,-41.853096,-6.057748,16.28915,21.195549,-15.91114,25.101793,-2.9165244,-28.939762,-9.966404,4.527432,-14.9780655
-324.85587,62.64026,-66.73514,-18.748596,10.589507,24.299448,-13.08518,25.996365,3.5091958,-26.807583,-3.8821335,6.436041,-13.781838
-390.41516,62.62511,-82.53311,-30.777477,0.8571657,9.360142,-14.623819,28.983747,-0.25422955,-32.399883,3.2149045,7.4948845,-9.630283
-491.91156,62.83028,-69.80399,-24.713802,4.6306586,5.7195997,-9.154776,32.2935,0.35705623,-38.366093,-0.23316985,8.743496,-2.1466033
