MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
-679.9353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-447.0522,-32.688007,10.107273,47.070297,-1.4023427,-24.892075,-21.580442,-0.8590961,33.501244,-8.755924,-0.43613338,13.870242,-12.65336
-283.5861,-67.73138,9.411764,40.785824,-8.236157,-22.64389,-15.756494,2.4935453,28.750156,-6.4269705,1.5408616,15.174536,-3.3787155
-208.01677,-82.7675,-2.20512,25.519505,-12.095053,-13.114187,-9.101296,-5.126175,19.060081,-6.256213,3.1098828,17.601433,0.43740523
-188.24269,-94.75819,-2.4719696,14.266335,-13.303144,-10.883186,0.85994494,-15.674875,16.49506,-7.476964,1.340214,10.029096,1.3479428
-187.13028,-73.0401,19.18985,28.959843,-3.6671338,-14.113319,4.3476844,-25.284096,6.44094,-13.722467,-9.8458805,-0.7001909,2.5000856
-138.74368,31.474361,31.661047,29.308308,5.1835337,-25.143074,-14.280342,-37.462685,0.16960669,-16.37594,-16.114365,-4.5371456,8.163974
-117.34554,102.214745,-4.6610794,0.5397915,0.1909036,-5.0840797,-28.79585,-31.800636,-1.361235,-5.689773,-3.698225,-16.962154,14.827169
-139.44969,121.23935,-30.523289,-4.4330606,-29.592926,23.212082,-35.29534,-20.600452,-8.201132,4.370272,-5.8540363,-9.945984,10.72435
-200.27501,132.77052,-16.970675,-16.302767,-60.56148,35.455227,-25.044304,-10.064373,-17.39381,-7.4986506,-14.139438,-4.2061467,-14.07701
-264.83655,162.38828,13.491383,-15.141529,-72.28276,26.693747,-19.636696,4.459243,-14.169719,-29.59609,-18.311573,4.2674656,-16.674091
-292.00916,162.78601,57.604042,-13.245796,-44.23791,32.597397,-19.99828,5.6183834,-7.693716,-23.02604,-17.924135,-0.8947334,-18.109196
-242.40115,137.6933,34.095825,-4.843392,-6.6028447,22.238522,-35.189907,-17.133413,0.8688884,-10.808908,-11.205812,-2.669332,-5.985324
-179.97069,121.19877,-6.9855347,-1.2336738,-17.236437,-4.81616,-37.917313,-7.7160788,12.682678,-12.325962,-12.620075,0.3608775,-10.942273
-175.79617,112.13121,-28.812408,6.006809,-23.539429,-15.792153,-32.17782,7.87436,10.846328,-12.248612,-11.65661,3.0760784,-25.487892
-205.59418,97.80945,-39.29531,6.521529,-16.222607,-27.640713,-8.596425,13.215367,10.773926,-9.929094,-8.734879,1.2389183,-30.177727
-197.79732,87.87933,-9.061553,-1.8763542,-6.922078,-31.42326,-2.5596209,13.6688385,2.4652107,-3.1533914,-15.140726,-3.3700037,-24.013641
-200.43451,47.107086,40.028465,-19.640863,9.261856,-30.708849,9.676607,7.3634734,5.1811075,-3.7894711,-13.618448,-4.910741,-16.183052
-259.0759,-11.038157,56.659645,-18.502161,28.724527,-14.609169,19.824291,5.091652,5.2041807,2.7387962,-1.5005713,1.2799647,-8.288901
-311.5513,-58.989216,40.59475,-32.469166,29.035093,-16.01637,20.270248,5.85091,8.169184,8.27959,4.4274387,6.9989824,2.9272184
-313.96472,-77.13367,37.364468,-39.432167,22.55399,-17.344751,17.502766,3.1188154,4.437989,11.109455,7.7977705,10.894312,7.483593
-265.42136,-17.240618,49.10209,-38.043903,7.6264925,-12.408779,-1.2495463,3.5635962,-6.180271,4.7358375,1.2869259,0.774415,6.7245164
-226.57968,16.066895,23.343197,-16.013714,-16.374403,5.7271056,-17.970413,18.182055,-15.009448,8.521398,1.055788,0.7394395,11.444752
-267.1541,15.56518,24.407682,-14.119394,-19.83033,9.270296,-19.362312,21.805,-14.660935,9.194756,3.5685577,3.3407648,12.746313
-453.5872,-2.3805132,28.599197,-1.4655383,-17.077652,14.980963,-13.92602,29.799007,-11.500733,7.615174,10.834116,8.807667,11.590218
