MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
-617.9237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-511.6691,-46.07061,23.513987,13.806187,-7.1153884,9.037401,-2.3237503,9.849625,-15.035198,10.913731,-0.65776265,15.319397,3.7815154
-348.31473,-67.70896,24.636417,16.020018,-18.516897,9.529322,-11.813102,11.568825,-18.843384,13.246988,-3.131185,15.345331,-4.144459
-270.2641,-87.608505,26.050465,28.184933,-32.193882,8.285105,-9.080436,10.787982,-19.011894,4.2603354,-5.0302076,13.426106,-14.100784
-210.20818,-37.06539,34.152794,36.70832,-44.129448,-15.129706,-25.261261,-3.2343879,-30.182732,-15.931672,-17.716331,2.5054157,-26.635899
-201.14206,24.88797,-0.51919395,30.384836,-40.694824,-28.679968,-34.236374,-7.780217,-23.033733,-21.344234,-30.217052,0.3439045,-19.554714
-222.49254,77.20775,-34.42093,40.733154,-38.111736,-24.138409,-34.77601,-15.429028,-11.283899,-27.395779,-28.267502,-10.396536,-2.4797547
-230.53316,88.29715,-20.572865,53.81691,-24.760353,-16.383665,-31.754536,-10.254601,-5.2663655,-23.438583,-30.802876,-6.410671,-5.3960876
-216.66595,81.616936,7.8859425,55.112103,-15.226248,-36.372116,-17.906063,-16.469267,-31.246775,-6.893838,-23.259308,-5.894127,-11.779745
-225.73128,62.277023,19.387402,64.98039,-22.355717,-29.584377,-4.6455374,-37.690613,-38.803207,-1.8144252,-13.011429,-16.77613,-8.610979
-233.33824,38.40102,35.820206,55.112953,-22.244892,-23.65112,4.0662346,-39.693542,-31.146553,-4.571088,-16.196712,-18.711483,-4.002839
-217.29732,21.285175,52.985146,27.832958,-10.449585,-15.328911,4.031996,-30.908169,-29.806591,-3.4524705,-23.953842,-15.241368,-10.776361
-241.02643,-12.392591,54.488777,15.829984,10.4542265,-8.324484,3.391661,-17.934092,-18.4808,-12.028817,-22.525375,-10.278091,-17.95166
-288.0455,-65.07017,44.513275,-1.0526401,13.759455,-5.157074,10.141525,-6.2363224,-3.6836095,-3.5384793,-9.350911,8.172098,-11.858715
-319.7652,-82.27106,33.780975,-7.1083183,18.455437,-10.531395,11.6411705,-4.0110865,2.7068448,7.0745087,-4.764518,10.566522,-3.9920344
-397.02188,-90.05902,25.063972,-6.633615,23.48775,-3.9677038,10.57723,-3.1753035,4.2515464,11.732965,-5.0226884,11.849252,4.2984805
-531.7088,-57.569733,46.386955,5.7330937,19.929264,8.430736,14.510905,7.2062826,7.64548,14.524062,-0.6180681,10.006541,6.4036365
-384.72543,40.032074,3.5174437,-14.67628,-5.82743,-18.69659,3.7376523,-12.363096,-5.3836174,19.210524,12.092613,7.862776,-4.1864786
-280.83194,14.887152,13.422638,-15.278054,-6.3612757,-23.444965,6.946015,-12.288521,-8.929788,21.145882,10.170805,10.65711,-7.3788958
-259.89255,0.3562414,34.793373,3.5733588,-1.9183322,-22.356756,8.098892,-12.437129,-16.399485,8.445369,-1.0574498,2.9349108,-16.41034
-259.32626,19.85619,59.23034,28.38947,1.0027006,-25.67185,-1.3901707,-27.647144,-40.765907,-17.187302,-21.903885,-8.682309,-18.109182
-270.34308,45.142197,44.086548,46.872032,-11.9730835,-30.781765,-2.6646168,-28.085283,-53.657288,-22.69857,-24.645794,-13.502723,-10.135374
-277.45197,67.45062,11.167074,63.478012,-27.963015,-23.240387,-12.219521,-18.501488,-49.10742,-12.48458,-17.429169,-16.762074,-0.4977529
-289.6606,75.077774,2.6423101,68.59096,-34.41071,-19.183815,-13.56027,-13.15043,-53.009117,-7.09589,-19.504301,-14.327055,3.7507563
-320.59097,65.199936,15.160183,76.82042,-31.171707,-15.594872,-11.75096,-11.378723,-52.484665,-3.4876585,-10.882532,-8.484758,5.3431616
-346.0404,69.192184,20.610668,71.17052,-30.280983,-22.099308,-7.993308,-9.614868,-48.510662,-1.7616043,-12.490984,-6.721196,4.523516
-393.29196,80.709175,37.109245,66.014786,-27.330826,-25.773537,-7.4300327,-12.988554,-48.72181,-1.2137301,-21.116655,-9.06407,1.3789836
-459.553,87.29648,48.354935,59.557453,-17.251528,-18.715458,0.45810258,-11.613972,-38.16617,-3.2630916,-20.119179,-6.511882,3.4352667
-545.26514,67.35081,44.414825,43.00331,5.90725,-2.2486653,8.473615,-10.720516,-16.523354,-7.0220437,-14.233697,-9.764941,1.0193486
