MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
-648.7361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-537.95917,-85.93756,-8.265438,38.292816,-22.406986,10.345186,-12.672804,1.0037212,-6.4272747,8.044655,-15.442991,17.704557,-1.6323838
-404.3853,-125.21467,-12.872429,33.265175,-40.921177,9.247435,-20.488287,-15.880355,-21.027721,8.868429,-14.636429,24.104399,-3.3021631
-323.1123,-140.43579,-4.1570272,35.954796,-39.669422,12.656412,-12.537256,-7.182152,-13.936794,9.695923,-13.278624,21.796906,-3.5933075
-278.43417,-147.53648,6.6434665,41.566048,-30.983744,16.985159,-5.3904214,5.634391,-6.1591983,12.456163,-14.764477,22.308266,-1.3920172
-244.79881,-149.37129,11.416805,31.193384,-31.407883,14.750198,-4.8705807,10.044565,-3.5978637,11.9830675,-17.36964,20.501675,1.4049879
-220.09514,-150.90408,10.02911,12.47665,-37.141266,13.030569,-4.588367,4.1384373,-1.1398897,12.084955,-15.94117,18.841011,2.5506845
-139.54234,-65.63315,31.49709,21.425247,-32.865475,0.1990957,-24.71891,-32.833263,-35.11384,0.33725238,-22.724037,3.0737767,-15.491234
-103.13425,8.768599,5.6713305,-5.745593,-33.74569,-2.0978036,-20.988188,-42.4553,-38.56717,-2.611237,-15.292135,2.430978,-14.908601
-136.0288,55.858257,-18.90421,-18.306522,-36.448433,-10.6268635,-10.158995,-47.51156,-20.506996,-20.524586,-0.755414,-8.017521,-1.5391734
-214.33513,62.842438,-20.35663,-4.25246,-60.038456,-8.72341,1.2579293,-45.07344,1.2758915,-34.858353,15.414355,-27.263382,20.62659
-239.36192,78.70615,23.086803,-1.2168885,-83.16112,1.7028817,8.509649,-38.99137,-4.805686,-36.796684,-1.2377493,-21.660498,10.604504
-212.87103,82.927376,41.861343,-9.859679,-88.301544,9.936105,6.585975,-39.474033,-8.449284,-37.390015,-7.684947,-15.989467,-5.572397
-180.56102,68.017746,3.5023673,-20.231216,-58.451027,9.3359375,16.303017,-50.20173,-15.559296,-33.674137,-10.722779,-10.454086,-1.8968437
-157.967,73.04374,-41.116013,-8.959533,-4.020001,-1.4162369,13.1016445,-51.929417,-16.563776,-35.7106,-17.760582,-13.655254,-4.9935865
-179.30948,70.67296,-35.368546,13.938641,19.770958,-0.42812872,-10.125895,-35.94648,-13.436904,-37.01304,-15.124769,-19.321613,-7.5147924
-220.20158,36.405533,4.7541466,53.039383,0.95990646,-2.139302,-29.571178,-13.492248,-7.187486,-35.224693,-15.869804,-7.9631205,-6.6743155
-239.96895,3.8765225,34.519257,68.856964,-25.776155,-19.290573,-0.21514177,-20.563137,-19.246653,-34.728043,-6.7612133,-17.430727,-15.456499
-260.14758,-13.947126,48.53264,68.922516,-34.658264,-8.3815975,5.692362,-26.656643,-17.096352,-23.493975,-12.616063,-22.131823,-12.930201
-272.93152,-5.602292,61.77973,81.23778,-32.497883,6.072304,1.3535612,-33.86737,-16.277308,-24.065725,-15.193623,-21.099087,-6.632659
-286.6293,-5.2813454,66.651276,92.64876,-26.79308,10.251616,1.8852155,-31.752434,-26.92213,-24.658566,-9.983852,-22.885126,-4.106493
-299.89215,-6.5527453,73.9335,75.4319,-11.032536,-7.985898,11.28642,-25.489288,-27.869051,-22.83511,-7.2955494,-23.450726,-4.9058933
-314.54697,-16.24195,78.351364,39.539955,15.391699,-17.139902,14.842602,-21.862421,-24.192642,-23.092503,-9.415276,-12.758325,-11.319868
-344.59946,-43.802307,49.373,7.6988897,26.098412,-5.445912,22.441893,-14.591757,-9.059215,-16.557732,-10.348827,-2.1133506,-16.713785
-366.19705,-83.17844,17.590176,-17.450733,10.963942,-5.7464714,17.60495,-7.654431,-5.80754,-5.5533085,0.7398756,6.2632084,-8.77858
-389.0654,-95.50165,18.371891,-19.545492,6.912194,-1.7179334,9.1280155,-4.9443216,-5.4600344,-5.5298896,3.2564106,4.927808,-1.631314
-448.23352,-109.03766,16.555824,-18.380623,5.4995346,-0.73675144,4.4376025,-1.9916317,-10.664631,-8.171576,-0.4609139,-1.1278688,-1.9550095
-549.6415,-90.20834,35.7434,-9.473197,10.637678,-2.112412,3.9143436,1.4859535,-7.4728365,-0.7420472,2.3120608,-5.7787724,-2.069672
-422.88266,3.5003197,1.8827817,-23.075413,-10.785756,-1.9054157,0.7713616,-6.6836767,-9.567142,-6.7745895,5.193426,9.91756,-0.082788885
-343.79083,-13.747509,8.8947735,-19.403404,-9.089489,-6.1982656,3.357464,-0.5469873,-7.942271,-6.56258,6.9628906,13.782116,-2.6473842
-359.60596,-36.68038,10.497313,-11.083466,-3.4982991,-6.42575,2.6951907,6.023573,-4.0002775,-9.007438,4.782323,14.075216,-2.4468038
-435.29263,-47.617188,2.9045136,-10.713234,-0.6438917,-0.59823203,0.9669043,9.357235,-2.060713,-10.051339,0.07089388,7.1843705,-4.9644527
