MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
-618.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-561.6988,67.51332,48.15781,35.679703,13.437424,-9.858379,-15.458919,-15.716972,-17.942612,-12.249466,-5.9948726,-7.3952923,-7.574069
-452.65186,63.509094,39.270893,67.71222,21.174444,-19.592827,-26.120598,-30.581463,-15.925766,0.036455035,2.0072649,-2.0845692,-14.7945595
-315.88855,-15.97521,29.286377,82.73882,21.667305,-22.300652,-34.55163,-39.140022,-20.12688,17.309614,8.145264,0.16366637,-12.372857
-237.7523,-61.649776,6.997285,64.9305,8.545257,-20.816048,-26.776207,-26.194592,-22.874998,5.406658,3.2135942,7.081006,-4.5609207
-209.46109,-64.64784,2.8316033,56.522152,7.922943,-11.392484,-7.469861,-10.51072,-29.43636,-9.195244,-1.017075,6.3947306,-9.1528
-182.94446,-2.2068505,23.140827,57.93639,12.154915,-13.845935,-12.03093,-18.10387,-44.243797,-23.461636,-13.918091,-0.66429424,-18.691086
-182.2613,63.91447,1.671334,20.904133,1.1701406,-6.7870874,-17.602158,-23.92332,-47.92674,-23.100561,-3.5399675,-4.096971,-26.01503
-206.33772,109.41593,-36.566727,5.8252916,-38.08705,0.5661459,-19.05946,-25.291275,-43.18465,-28.094938,13.109646,-12.447375,-20.046871
-230.3207,138.56252,-37.19212,5.4163547,-63.26297,-4.7085,-12.8336,-16.384336,-33.90713,-25.603512,13.565514,-18.605833,-15.872559
-252.40656,140.23245,-20.174522,7.6980715,-62.386547,-9.025093,0.2742204,-15.3478365,-19.140072,-27.242537,15.039362,-33.202377,-4.6839924
-289.03116,130.02802,2.5803065,16.116875,-56.70228,-11.176109,6.400511,-22.513876,-20.051702,-28.68523,13.818287,-40.443077,-7.1093435
-268.0613,133.54065,-6.586746,33.101974,-21.50977,-2.427474,2.5226362,-37.677948,-38.16987,-18.463116,11.452819,-31.942553,-9.849047
-258.2501,109.72614,11.843483,48.423576,3.0578718,6.2558203,-19.971004,-23.513731,-48.72312,1.1813333,5.991559,-16.535278,-1.0588353
-228.60378,78.41155,19.152708,79.662964,-6.7635493,-11.292421,-29.5773,0.7162236,-36.046577,-15.491927,2.5334208,-17.354305,0.5074477
-206.42874,68.72403,4.563219,95.64323,-15.070892,-9.14203,-32.420757,0.060860515,-35.100983,-20.772099,12.538065,-21.281952,-0.07951927
-191.38425,38.741375,29.213768,72.02725,1.0781456,-10.492999,-27.778816,-1.5642151,-35.943497,-15.872013,13.1981945,-17.742647,-7.9822187
-195.86497,-4.883785,57.71644,53.567596,5.9749546,-1.8239233,-24.928478,3.4372134,-27.661467,-18.816483,2.6898048,-5.4256077,-7.6154547
-217.36064,-61.192238,48.57904,36.47132,3.701725,11.88839,-10.126435,13.93133,-15.919907,-14.490252,0.10802299,5.371786,-6.617258
-270.66904,-98.177124,34.28945,15.659624,-16.48605,6.424041,-12.727814,9.262641,-15.688117,-8.067681,9.427847,16.01078,-0.25502753
-278.2318,-36.279037,31.417603,11.553758,-14.655956,10.0328865,-11.658347,-2.5310214,-24.200155,-5.7111726,8.718105,16.243336,7.2265406
-238.19112,-3.3757212,26.50591,12.976737,-9.873299,0.44533902,-10.975327,0.21882875,-26.689575,-2.4548674,9.4447975,18.767925,10.505461
-285.8407,-5.9398537,32.1023,12.18455,-6.388343,-1.4825525,-14.338976,5.7921033,-26.572554,-2.3219573,9.344596,21.346098,12.481783
