MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
-671.79706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-499.62915,-85.58786,19.71346,45.101704,-19.648483,2.146533,-6.468888,-5.8561153,1.5986041,12.4788475,12.142284,17.613808,10.680016
-372.14917,-117.528595,39.256023,35.160656,-26.60305,4.6760645,-0.60341614,-6.564774,0.70364547,5.9880676,14.091031,33.882538,21.350437
-295.14777,-111.99773,32.889183,14.829165,-23.822773,7.9145117,-4.9277897,-9.066767,-2.7263892,4.75219,8.152655,27.404602,6.898016
-237.49599,-91.36104,30.607262,24.413765,-19.645264,-6.8086643,0.7390386,-11.765207,-12.006919,4.3220687,2.829712,16.70345,-6.8100443
-166.14775,-19.180202,51.983055,36.64556,-18.121958,-27.468327,-0.5993941,-19.127472,-26.237251,-3.8531103,-16.641373,1.33819,-13.932341
-138.28941,47.128696,13.578398,7.375286,-4.1502666,-24.790794,-16.774212,-26.845488,-20.791864,11.314854,-17.594757,-3.807639,-13.130197
-166.11821,110.291824,-39.279163,-22.47374,-18.12328,-5.191464,-27.721878,-29.543247,-25.249275,14.31459,-6.2770452,0.61384183,-8.069456
-186.54935,128.17456,-42.314713,-39.727562,-48.208206,7.8397875,-22.351372,-28.091583,-30.169369,9.2099085,-7.106596,-11.095612,4.2468386
-236.34789,149.66055,-0.4535426,-39.669518,-61.89839,13.554702,-7.0252385,-24.91766,-27.903812,-4.742461,-9.538774,-18.83488,0.5484396
-271.63455,170.74962,25.326149,-34.49829,-60.99295,0.10942902,8.081707,-30.265821,-16.703215,-19.63393,-14.597577,-21.551754,9.269983
-244.59332,148.7965,-8.010333,-3.202499,-33.575348,8.602306,0.9951701,-43.43778,-16.073029,-24.55568,-23.596016,-20.16335,10.964857
-236.70416,91.38516,-5.228222,54.433243,-25.950783,26.173779,-16.798717,-34.350723,-31.035917,-17.995089,-20.51662,-12.115269,8.483082
-231.73746,62.6121,7.9062796,89.69328,-42.664223,0.521024,-21.301762,-18.973232,-43.57356,-12.622863,-18.99643,-15.795958,11.633541
-237.60904,62.457367,6.04525,84.47432,-46.858757,-9.86623,-14.378294,-27.354378,-46.484177,-10.849497,-16.05064,-23.230484,17.176365
-279.87082,65.206375,21.183136,79.238434,-33.840412,-5.9781923,-3.7836926,-27.809483,-40.172565,3.7139692,-16.483746,-15.887184,23.832842
-254.71042,15.833439,68.03245,65.4648,-9.860075,-16.812965,-7.257301,-13.862629,-46.55592,2.7227025,-17.935703,-0.59120846,2.424715
-252.18152,-38.14401,86.773674,50.29516,1.4249377,-14.015789,-9.135078,-5.434664,-38.033836,-6.3041925,-14.381588,2.9067712,-13.792391
-283.53366,-79.8827,71.80068,16.684639,3.6365738,-6.649872,3.8180082,2.5687199,-18.661427,-7.715882,-9.569017,8.011387,-11.578451
-297.0056,-68.23065,44.676857,-12.046078,-4.155051,-19.544432,1.4513685,-3.6297603,-16.987383,-4.884004,-0.7741442,12.297583,-0.54150355
-385.20462,-35.884384,38.598785,-8.960176,4.8854127,-18.362753,5.513573,-0.8018667,-14.119341,-2.7115076,2.7017622,13.974939,2.8070087
-512.165,13.6148205,-9.837105,-18.46177,14.156046,-1.0583774,11.870008,3.7068448,-2.4629865,-7.705991,3.0000134,14.845282,10.781769
-349.82977,40.244118,-33.71703,-4.374509,-3.137147,-5.4754357,-4.649995,4.2860675,-13.030422,-12.290155,-7.011587,17.226206,3.7900271
-318.95914,41.77079,-28.756832,1.5017902,-3.4369292,-11.44147,-5.9804277,4.6225443,-10.294975,-12.910124,-6.3986816,20.898357,7.269144
-391.4051,45.129143,-33.090847,6.636755,-3.9358764,-19.241821,-10.048366,7.76402,-1.5712812,-8.500428,-7.8726416,24.281187,13.241639
-526.70306,43.267696,-44.418816,-7.704486,-2.7527444,-23.78214,-10.111564,9.351307,2.5049305,-5.537651,-11.983252,18.345842,12.42296
