MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
-665.08374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-356.02753,28.274256,-40.24225,32.760517,-19.340923,-6.344426,-7.7243686,9.647846,-31.566841,-4.5571465,8.784661,-7.6847706,-2.422916
-264.81778,11.9767475,-25.778027,35.315575,-16.425411,-1.6773248,-5.7506056,7.5513186,-26.956688,-1.4378693,4.9121857,0.9881749,-2.9803188
-199.8205,0.0036994629,2.0440898,22.726883,4.089933,0.7675557,-0.65842354,-3.8159933,-24.444902,-5.217103,-1.7522643,11.2161875,1.7289768
-167.17702,1.140646,24.619944,19.378908,-2.0230281,3.9441826,-0.05999452,-15.382896,-22.990303,-7.3159,-13.254172,12.874529,-8.338639
-170.45206,17.391043,48.70771,36.08172,-11.75601,-0.6957253,-2.425506,-26.540176,-37.261505,-16.201958,-19.79908,4.30013,-16.46113
-198.078,28.446047,46.687073,63.573975,-22.118484,-5.280326,-4.4905534,-29.968254,-48.621635,-15.150243,-14.86509,-2.638111,-3.9832602
-215.40144,53.648613,11.296413,78.39758,-48.712173,-7.449933,-18.057735,-18.703587,-47.24398,-13.670206,-4.7750645,-1.9627372,7.512967
-203.7253,62.463264,-8.9488945,51.595375,-38.362617,-25.344978,-24.23252,-10.906179,-41.080456,-17.357258,-8.368441,-5.3954296,-6.7772546
-203.95792,66.713715,0.9624481,42.305145,-27.917133,-16.857883,-26.458828,-8.385194,-34.61577,-21.40003,-21.485907,-8.096555,-17.890549
-225.61212,73.43718,15.813264,34.697815,-28.269491,0.16981149,-30.849686,-12.278838,-30.419422,-22.223196,-25.667051,3.4518528,-9.1183605
-205.07542,95.85309,1.328826,18.278236,-34.452736,-13.606572,-22.754414,-1.122323,-21.599634,-19.083542,-17.02754,7.7152886,-5.8421144
-190.28639,115.80626,-4.059067,10.45944,-40.93475,-23.67997,-24.365648,3.006624,-31.491186,-16.719606,-22.302267,9.446493,-7.5116873
-204.96477,124.41774,14.902192,7.3620167,-39.378067,-26.001514,-29.226402,2.1307669,-40.24862,-20.688972,-30.570965,8.067491,-12.730875
-242.02632,105.30788,39.840256,12.783632,-17.916111,-26.944103,-18.094265,-3.1694837,-27.537624,-22.56745,-31.722748,8.3517885,-8.956835
-239.88316,43.121178,46.251778,2.5424721,7.4176207,-20.131735,-6.1997905,-0.5895182,-19.197525,-14.729205,-22.499855,12.572926,-8.114752
-252.92694,-12.972019,29.052715,-23.254711,13.419863,-6.3683248,4.4115925,8.994669,-6.1916957,-4.281237,-9.733679,18.006783,-2.6901264
-269.36996,-39.368874,24.783955,-39.474236,16.031342,-4.6086736,3.513527,7.1098514,-6.231447,-1.562231,-4.2104626,18.41603,3.0176024
-288.6095,-56.726448,30.536724,-48.015167,13.954265,-2.881592,2.3509824,6.4930897,-7.374848,-0.38567808,-2.6285086,17.787071,3.794396
-333.0822,-66.27013,43.489773,-39.415993,17.972626,2.0572188,3.3055384,8.528471,-6.3590736,-7.4724045,-4.677299,18.554556,10.518567
-413.35025,-55.44982,57.71325,-18.216776,23.370125,12.0116825,6.482752,8.559375,-0.4343347,-2.2599103,0.8809925,17.375488,7.279282
-344.71637,-10.145225,32.694855,-6.8725314,-7.5841312,21.585915,-8.453549,12.018679,-11.762493,0.24770468,-0.8526383,9.681209,6.473097
-304.7073,9.31015,45.144882,-7.0767264,-6.592155,27.96051,-3.6142664,16.284273,-11.058056,-1.9438065,-8.381359,3.5933387,2.1947932
-371.68326,35.255013,52.018307,-8.850456,-7.053052,31.71463,1.3785328,17.677368,-13.329733,0.49700147,-9.439642,2.7097776,0.03929591
