MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
-662.4042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-386.84656,17.5152,-13.183392,36.927032,-17.228954,12.647918,-2.1976857,-22.129593,-7.7132044,-0.8766477,-8.158411,5.463766,-15.247042
-251.19608,15.446041,0.97302127,36.58164,-10.258146,18.426815,-2.8468187,-18.538673,-10.5096035,0.6824804,-8.301094,6.6769767,-13.991337
-214.35939,30.95057,27.99478,55.577858,-4.3884273,19.426088,-3.9385922,-25.233515,-29.514345,-5.210112,-19.019485,-4.6221504,-8.979479
-200.24516,40.658985,21.285213,76.39385,-20.05753,13.380553,-9.808031,-31.75621,-45.935585,-2.7038236,-15.980831,-15.664077,-4.9487576
-188.77899,47.806965,-4.4840193,76.63925,-37.3414,3.0558639,-13.706102,-43.537743,-44.69481,-8.467926,-6.825103,-31.054035,2.5029159
-195.49979,40.073677,-18.422699,76.53798,-38.551292,-10.697008,0.70442516,-47.89288,-33.16687,-20.909399,10.061218,-40.20784,4.2728634
-247.64542,24.093601,-17.26615,84.95426,-35.55516,-20.610516,6.4282417,-41.026634,-26.178213,-30.717274,16.909817,-38.264305,-1.0805889
-290.25385,40.861145,-27.67088,79.41525,-34.849747,-22.41528,0.28193796,-44.204025,-18.36967,-36.402306,15.639809,-28.16076,-7.80847
-261.55762,61.702255,-41.59105,73.12512,-30.059036,-21.0438,1.7201056,-38.144405,-29.504652,-23.816612,-1.9762533,-14.548411,-15.862909
-250.02771,69.17857,-14.820083,53.367645,-22.108189,-14.259683,-3.5770395,-25.470776,-43.595795,-11.492892,-14.456763,-4.662588,-22.318512
-279.27814,82.73709,20.599382,30.887062,-17.242115,6.00387,-9.707096,-16.830667,-40.02028,-7.6377387,-21.510965,-4.8884735,-19.932457
-230.81693,93.42226,2.4882817,41.08046,4.0730815,-6.153299,-14.524708,-9.8114605,-40.487793,-10.544313,-19.664183,-6.6316624,-12.702615
-171.92545,82.792694,-2.6937637,61.580605,0.8220113,-25.813454,-1.7232714,-19.684162,-40.284546,-13.84864,-15.74996,-6.690126,-15.646136
-171.1024,78.9028,12.169531,73.26071,-1.2742192,-33.82266,7.5111833,-27.598198,-43.474487,-15.287832,-15.810362,-10.281908,-15.199476
-218.41933,71.662994,21.669899,76.38225,0.66428626,-30.737055,10.278719,-29.407675,-46.619614,-13.286932,-15.10101,-14.045567,-6.776618
-244.7505,75.98851,20.280365,53.165276,27.212053,-35.499313,5.9165277,-11.955442,-30.55263,-10.02812,-11.07616,-11.922455,-1.4706228
-235.3618,41.32621,41.53654,28.799244,39.210785,-24.52343,-5.021457,-6.0765076,-7.7106266,-15.973562,-12.296566,-5.858328,3.7294264
-262.24078,-4.874674,35.638165,12.086083,41.51163,-6.288704,4.2989025,-1.1116685,4.5354757,-12.567112,-7.2310996,-5.3894506,1.7651876
-311.16953,-40.23518,23.276367,-8.4479885,31.682505,1.5983071,7.9745207,3.979784,5.654559,-7.154066,-3.4685564,-6.826703,-4.711569
-364.72873,-52.68612,30.826551,-11.26981,25.216148,5.511256,8.797247,16.526714,2.5550814,-1.6924273,2.1731005,-1.7223747,-3.004847
-454.27557,-59.349228,42.14614,-3.900702,28.165873,10.451477,8.407923,12.811979,4.6416006,7.3515844,11.222212,6.650405,2.6147568
-354.28995,5.929426,33.50255,-8.772236,9.106928,-2.4648333,-5.8606043,-5.2057867,-13.763889,-9.720229,0.54264915,13.187039,-6.2896852
-305.44858,11.94808,23.055977,-3.9463303,6.140622,-6.370266,-3.6723309,-1.1884038,-18.77449,-8.090055,1.2190716,18.320482,-4.5308466
-352.20807,10.726834,13.526737,-2.905305,1.2477093,-10.936756,4.8438067,8.053453,-15.778348,-7.991264,5.122093,23.420012,-0.30968308
