MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
-682.76904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-431.57913,47.529724,-51.522053,-11.995974,2.3281085,11.45842,-8.012201,-20.638538,11.276716,-5.9383206,5.7492905,10.279545,-18.260927
-313.1675,52.865753,-42.054184,-12.14867,1.2260287,16.70235,-3.3557932,-10.437119,10.218218,-0.3737389,7.106071,15.111817,-12.273544
-293.85632,58.175354,-23.910866,-15.543442,-0.6599696,18.35025,3.2224934,5.7366285,0.37845942,5.327274,-0.5861227,20.601444,-7.1833477
-252.90796,72.214325,16.472431,12.853132,16.692732,24.789675,10.110527,1.0294781,-18.872253,2.1029167,-17.055584,11.641006,-3.8801148
-163.09023,97.540306,4.516898,50.51034,24.614056,16.468721,-8.629055,-24.074524,-16.749748,-2.5088792,-21.282022,2.9731193,-10.107967
-139.88997,102.22572,-19.964905,80.82539,21.603226,-4.5311112,-8.253976,-27.820724,-7.721064,-13.517391,-23.450132,13.6334,-29.706203
-164.9773,97.212265,-23.025639,96.595474,22.632404,-32.986393,14.9075775,-31.62004,6.1793103,-26.032314,-21.323975,24.879686,-43.765533
-163.96536,96.53322,-12.962055,86.998856,27.290415,-43.88545,25.498068,-35.702682,7.2380686,-28.508945,-21.35444,23.81963,-40.900215
-153.6301,108.61349,-25.69791,56.171677,39.172333,-38.758026,10.970758,-44.55204,12.703686,-16.9175,-23.611149,19.472816,-28.736446
-155.4604,134.24295,-19.437803,30.012691,33.42126,-19.24696,5.719705,-47.398483,8.283065,0.037581086,-19.787125,15.179706,-15.672297
-218.52368,140.05264,11.1919985,17.82576,10.366356,20.171047,8.575759,-46.336063,-4.061953,3.811614,-7.857877,2.9828336,-4.251956
-215.51814,126.72814,15.387849,22.526566,16.591022,32.31077,-0.3830667,-34.68436,-17.364025,5.2662153,-16.77575,0.76859087,1.2700543
-159.19559,108.2147,-7.1877165,40.579414,28.462511,11.350462,-10.171447,-35.39098,-5.4288454,3.2492204,-19.744822,5.6577997,3.4013202
-152.0488,102.27594,-14.844372,64.848915,22.816746,1.0856689,-11.293926,-28.45325,7.337146,-17.138401,-10.935468,7.1170516,-5.021549
-154.18568,93.26613,-1.7948906,67.16185,18.956654,3.3216496,-22.980091,-11.890318,1.9298966,-21.402927,-1.4604781,11.52154,-7.8108454
-156.62424,55.50553,36.92926,34.93335,23.748379,6.0741005,-30.058634,4.204666,-11.112308,-10.513884,-2.730538,5.179919,7.7155337
-168.68921,8.66516,68.18445,8.564109,17.903759,6.8099494,-19.078396,13.834396,-10.594583,1.9263868,-13.131128,5.000939,18.82496
-192.9692,-39.145844,48.60883,-21.335089,18.02974,15.763266,-10.3060255,18.25947,-3.0621839,10.465326,-10.6082735,11.061039,15.066895
-241.56587,-49.13762,48.0983,-25.449886,24.35104,19.1019,-6.8991823,20.62698,-3.7366323,14.8189945,-6.8362904,12.513616,8.316671
-304.32358,-40.167862,66.51747,-3.8584666,19.249712,18.26969,-13.965141,12.975349,-4.6474156,14.55699,-0.63466024,15.38475,12.485147
-280.49048,6.304348,44.932,24.17794,2.2998948,29.757542,-25.10394,2.6269255,0.5931727,11.260851,8.80323,9.480805,14.878443
-295.6141,1.0381656,36.899353,28.98587,-1.8598031,31.203,-26.551903,7.4479656,1.2877707,14.711616,11.188603,9.009021,12.2601185
-427.5212,-2.3137293,26.180346,34.33328,8.000933,34.634815,-16.840761,12.171,6.9117794,19.463295,10.650545,0.43163887,9.22501
