MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
-689.3965,-3.470769,-5.4363956,7.856944,-1.2283028,-6.3950377,6.2644224,0.5779974,-6.2907267,4.625456,1.7920864,-5.6745796,3.1964855
-313.06314,33.727505,-39.74363,30.868666,-11.06818,-21.474617,11.293587,-27.003443,-3.493846,-2.2652698,-2.023007,-16.7439,-3.1255078
-227.89998,41.263298,-31.314255,38.64224,-5.7650156,-17.56072,6.429178,-24.76998,-4.0529976,-7.3990808,-6.309517,-16.021618,-2.583195
-181.62605,57.3711,-34.025032,58.19663,0.6855366,3.744144,-10.232592,-13.996089,-3.1260962,-25.098824,-11.943359,-9.340659,-4.606989
-167.81145,68.6514,-24.849424,79.80678,-5.1039314,11.692887,-10.350035,-7.0445385,-12.672427,-24.336967,-15.820551,-18.823456,-6.7361712
-179.28418,64.011246,-6.0471916,90.03334,-19.781336,1.6369307,-9.280748,-4.254286,-33.079224,-11.36117,-20.019451,-23.382011,-12.39301
-178.11568,60.664864,-9.319558,90.08667,-21.086937,-15.010502,-12.493595,0.0428679,-42.604866,-3.1197557,-26.769482,-15.377517,-10.773069
-176.44363,69.592804,-4.789935,77.608475,-13.564573,-30.148891,-13.481336,2.7928028,-42.19748,-2.3339882,-23.65591,-12.133347,-5.5739174
-195.71463,46.467533,27.321379,63.40142,-1.5116545,-19.722767,-25.7291,4.434272,-32.52085,-7.1340027,-19.075169,-12.178201,-4.053234
-225.50311,29.329231,34.875687,58.359673,-1.114509,-4.64051,-22.110641,-0.04803574,-31.110321,-3.413785,-17.298594,-14.114627,-7.2136974
-222.20235,64.35109,22.904335,63.767067,-15.360231,-10.712957,-14.657478,-9.357667,-32.75073,-0.45200494,-19.72754,-13.314104,-12.841299
-207.34819,71.51726,12.980131,66.12846,-15.333893,-28.505863,-13.017939,-7.4017773,-31.74567,-2.69902,-32.970398,-4.939315,-20.557774
-206.07402,53.99057,20.64376,66.51271,-13.997799,-35.075203,-4.5567417,-10.707382,-35.00462,1.0759773,-35.658356,-3.880042,-19.725899
-224.20009,35.397434,36.19836,61.502243,-16.958326,-17.6161,1.6067079,-8.846214,-38.85487,8.863565,-30.922543,-12.504122,-10.91618
-245.06493,28.725746,44.817413,62.00738,-15.704704,-7.25853,-1.6804454,0.35656416,-33.922523,5.9580355,-21.744232,-13.72558,-9.646705
-240.5116,13.136585,63.14238,66.3369,4.8434086,-16.251163,-4.6472187,8.951771,-23.490303,-7.1443367,-16.245129,-21.167336,-8.437437
-220.05168,-39.434578,78.362854,64.5073,19.931194,-7.8858376,-11.014721,7.0242996,-19.0626,-12.407882,-17.819582,-8.784875,-8.506639
-231.90657,-80.95468,60.522446,47.203217,24.67984,5.6974125,0.34630182,9.820863,-12.565558,-8.215813,-15.138719,-6.942419,-4.1448326
-224.60652,-74.90873,46.48828,24.145699,15.646545,6.0367575,1.8672442,8.120064,-5.4436216,-4.5790725,-13.6893835,-10.943346,-4.366652
-213.78716,-60.07556,33.317047,7.810088,10.664918,10.115344,-5.216177,4.800561,2.7958512,-8.555922,-8.495165,-2.4465864,-6.5351505
-259.06543,-66.06862,35.257004,1.2467973,15.394975,9.104494,-8.574448,3.2224073,1.236725,-12.600249,-8.144742,-2.1155646,-8.621911
-372.56897,-57.059784,58.466167,13.614241,27.669563,6.8345485,-2.376542,6.696393,-6.6569433,-13.863634,-6.745198,-5.1884403,-5.1267233
-404.40732,34.16496,19.485092,1.2082419,1.8077228,-9.557568,-2.3316617,0.9132394,2.30597,-9.968416,-9.227495,-12.879511,-12.485413
-325.06238,41.815414,4.844542,4.051541,-8.870097,-14.9229965,-9.648668,-4.152693,-0.2039387,-17.004742,-10.817537,-12.613514,-11.959359
-343.89474,40.329544,8.610365,8.632137,-5.9529257,-18.56486,-13.549879,-1.4214945,-0.6741174,-20.1377,-8.55276,-10.171706,-6.215054
-440.52356,48.56163,10.741758,24.259748,7.088381,-25.10148,-12.227071,6.467477,5.8735986,-13.524391,0.032290936,0.5617448,0.11772114
