MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
-592.60693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-589.3588,4.5831084,4.5521383,4.5007977,4.4294987,4.338809,4.229454,4.1023016,3.9583583,3.798765,3.6247678,3.437726,3.2390902
-375.52963,30.512232,-4.341669,-8.776015,14.82887,12.6906,-3.8897276,-2.152847,2.2971864,-5.362094,19.589432,3.9114454,-0.050073624
-263.26407,23.554052,-0.46200055,-3.6007085,11.458437,22.613691,-0.7352644,-2.0060513,3.4423473,-10.739489,17.942862,1.7512507,-1.2277553
-214.93011,67.11539,23.208635,14.52871,9.43613,18.561337,-19.19093,-20.332985,-15.669125,-24.654736,-4.3976974,-12.657667,-7.819977
-204.74144,75.025185,4.3777814,22.916946,18.115465,0.07350016,-35.138992,-22.879204,-24.563038,-29.421116,-17.551495,-24.997044,-2.337982
-223.07706,45.18141,-3.994472,38.840927,15.311399,-27.352373,-27.183199,-25.346073,-32.76579,-28.729733,-13.384567,-31.52946,2.4831061
-255.12468,26.52929,23.22131,54.713936,-3.9120023,-28.03268,-3.8007612,-18.52938,-41.434814,-26.279701,-4.609746,-25.243885,15.282658
-235.10005,16.048298,55.79454,34.404114,8.68485,-26.143826,1.1273737,-6.575868,-46.61661,-12.232401,-11.643169,-23.693525,2.7061708
-213.8054,-3.3697674,79.01781,12.695641,30.196774,-21.067669,-3.6023722,4.107713,-40.472458,-10.709216,-4.189665,-15.695646,-13.511881
-216.78781,-33.123558,71.67456,-1.7278786,29.21232,-7.82703,-4.4926786,12.019322,-27.222034,-8.885208,-2.3403087,-9.786284,-12.709982
-196.08562,-39.86584,41.817085,0.25503927,15.7860985,-17.79924,-20.019217,10.501064,-17.922272,-16.258873,-17.851727,-10.908373,-6.188402
-181.76796,5.894521,25.714184,15.768623,27.215164,-7.276862,-24.954622,-6.2858157,-21.490059,-21.98357,-22.358894,-19.317928,-10.3087845
-198.0378,85.9978,-12.923685,29.099037,38.575928,-12.129273,-34.02966,-12.968336,-20.046307,-40.461918,-9.964176,-13.144134,-12.015221
-218.62918,131.52652,-46.395912,54.022522,18.689537,-18.474789,-37.50126,0.61272705,-21.733501,-61.700306,14.981024,-30.514694,-0.77580595
-245.22525,129.97714,-35.17359,61.734566,5.267072,-21.067345,-17.149376,-0.14121076,-29.334898,-59.504974,23.405905,-26.260725,-3.8565924
-294.60553,143.47104,-12.611303,51.996773,16.230196,-5.629997,-6.862853,-0.03714118,-29.8073,-43.674812,16.677452,-25.816425,-15.25374
-291.20526,139.17088,-2.8595247,33.916122,30.086163,-0.39448753,-12.671076,-9.731372,-10.89781,-17.250511,-6.202686,-17.283403,-1.1952709
-211.26865,117.0031,-13.935724,39.253265,19.413961,-4.109249,-16.995764,-9.034765,-3.9741518,-22.801472,-4.713766,-19.597454,11.438366
-195.1743,100.736404,-19.448393,41.521263,11.739275,-4.1051497,-14.351917,-11.327734,0.23243445,-33.515205,3.080139,-24.028069,20.146236
-205.4906,89.7005,-16.323324,35.615295,6.1403203,-2.7272115,-24.186443,-23.272156,-8.282238,-33.893406,1.7529113,-24.065418,22.547146
-226.90277,98.602356,-9.332422,28.650354,13.228966,-2.3881798,-25.340275,-26.390247,-13.606678,-27.045815,-3.1577754,-23.294651,21.906754
-261.82333,107.62778,2.108636,20.298386,23.930231,1.2666328,-6.3669057,-19.66026,-23.182476,-16.275414,-14.363694,-20.389376,7.1599803
-304.19696,104.43637,20.328472,13.286642,27.623848,2.348431,2.6829495,-11.9541,-23.942333,-13.544538,-15.925113,-13.23651,-6.636533
-341.80814,108.43167,33.860237,11.564318,29.949093,3.9980674,11.297373,1.9492409,-15.272135,-20.116333,-12.46722,1.9679632,-20.247934
-324.25546,156.63248,30.566927,19.542732,39.787598,-1.6240462,-3.9758139,-0.46664995,-27.742981,-24.439665,-18.629856,-14.967669,-10.852945
-266.23782,143.36676,10.561824,47.390835,6.115246,-2.5945172,-13.846349,-1.7706661,-18.537392,-28.10531,-10.087404,-16.28825,-0.058802687
-181.05092,133.8407,7.638675,32.15056,-4.044385,-11.115238,-29.10447,1.8210819,-5.869484,-16.907763,-9.995066,-11.479881,9.397327
-149.93808,140.06113,-0.99493456,11.108868,-5.9793825,2.503877,-33.657413,-2.0380294,-0.4658652,0.7481008,-11.207867,-13.473958,7.7041917
-163.46825,137.69339,-10.114809,-1.9086273,-18.958614,23.241062,-26.01746,-0.7281281,-1.0414195,18.65566,-10.931081,-14.728361,0.63610184
-208.71852,147.73834,-3.7771986,-8.468372,-28.606369,39.83208,-17.22778,-1.3122432,-8.578472,17.202473,-5.8153896,-5.4900455,-8.615833
-297.65765,158.31244,23.28954,-12.999414,-30.780142,49.8895,-0.4863379,-9.268837,-10.932682,1.9485887,0.34242952,12.382509,-6.7330112
-406.2562,147.15599,49.404587,-9.392072,-19.614603,45.31199,22.346848,-5.6661415,-9.724315,-3.0396435,6.4305305,16.082214,-4.740384
-481.77502,102.8775,18.671112,2.203486,27.516949,32.04386,18.879675,7.290588,-3.3716896,-1.4017298,16.078255,19.082188,0.11233768
-296.94388,65.82027,-20.29032,-10.526406,34.25123,-19.672264,-3.1847668,12.143139,-6.8872886,1.6784239,6.8299093,20.24953,5.758236
-233.71782,52.179913,-14.557028,-3.6898546,29.041386,-21.182867,-4.815339,14.378675,-5.326363,0.7352655,10.264978,21.904877,2.4936695
-271.17328,36.122852,-7.357439,14.701155,21.39132,-18.625557,-1.8966179,19.517197,-3.8273294,3.7274153,12.666879,22.382763,0.4489829
-361.60947,39.736694,-13.868341,25.746515,11.312078,-7.9101057,6.4433084,26.903255,-5.8489475,5.3926163,11.220701,23.368559,-3.308607
-474.46863,62.681908,-3.5430179,18.712976,19.19876,0.6084219,22.736513,23.927986,-0.9302132,3.6357372,14.34827,20.848465,2.7932076
-567.8645,25.93167,15.627307,18.06134,20.500456,19.424198,21.425884,17.497707,5.600745,3.6019032,12.301426,13.427496,7.309302
