MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
-631.2057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-540.2045,-2.7349463,-27.762918,60.48751,-3.689222,-10.174057,3.0501547,-18.958107,-6.611121,-5.1510496,-7.1858034,-9.031757,-1.3463607
-327.03714,46.82949,-18.086208,71.8857,-12.855467,-12.669953,-10.516164,-25.735952,-19.741974,-28.730656,-20.219646,-13.591967,-12.50618
-261.45044,69.094925,-34.555565,64.67018,-8.133003,-9.693924,-17.601593,-29.114716,-17.58098,-31.888313,-29.309208,-16.274218,-8.616096
-260.9177,102.39582,-62.011337,54.09513,-6.193282,-24.397335,-24.61652,-24.80793,-18.870571,-33.174706,-33.251846,-14.835406,-9.092787
-237.48447,91.22951,-72.12157,68.531296,-26.63774,-34.700397,-11.55286,-19.786125,-25.069685,-26.742966,-21.520308,-19.288675,-0.38344657
-216.64517,63.138348,-45.306877,76.143936,-47.184532,-25.79809,-9.874713,-17.923328,-23.237709,-22.367767,-4.9048843,-22.738052,5.020696
-238.88672,59.175453,-15.064911,76.18541,-59.5734,-15.962425,-10.677357,-29.350777,-31.581676,-21.642284,-10.749565,-29.675173,1.4411333
-267.77768,85.17956,-14.2243185,70.81621,-48.699734,-6.6318216,-8.148156,-35.586044,-31.924541,-24.172232,-10.66358,-29.414272,-1.661447
-281.5727,145.9119,-28.899399,7.611455,-37.484215,9.675301,-2.4178545,-41.22502,-26.199251,-20.199512,1.7851781,-15.590708,-10.939432
-251.88493,146.79099,-36.486835,-27.779285,-48.915176,17.000528,-24.881786,-38.371628,-17.528309,-35.07442,-1.3602922,-0.7175684,-33.021454
-236.74818,127.93617,-41.05797,-43.07614,-69.58923,19.960997,-26.651108,-33.847176,-12.413214,-36.542,-1.5810182,3.9720616,-29.889587
-215.59059,146.38562,-23.15226,-52.15329,-80.01969,20.304583,-12.523678,-40.451782,-13.691706,-43.451477,2.199933,-3.2134066,-14.155536
-241.26826,158.09607,1.5920768,-43.414597,-82.35771,13.215621,-1.9684174,-39.56534,-13.257469,-53.38468,2.1885235,-17.800833,-1.4924097
-290.32162,153.1637,17.557598,-25.057663,-59.4355,-6.1583815,-7.296353,-27.636436,-15.380854,-53.989082,-18.551254,-28.37372,4.696164
-313.48773,112.446434,13.271223,-7.687911,-26.687653,-14.49692,-12.228987,-15.9294615,-22.143562,-31.650219,-20.69587,-19.189028,-8.322592
-334.08548,52.408333,-1.3247623,9.268016,1.63664,-2.9471445,-4.4093986,-12.684436,-18.59882,-15.363571,-17.79072,-9.405207,-12.413017
-354.54852,20.277397,-17.934875,14.48555,19.66548,15.286917,3.848918,-10.479168,-13.186983,-2.8905895,-11.36373,-3.4926925,-14.141078
-433.92325,12.173341,-25.955658,18.204231,28.193869,18.756596,11.085127,-10.120639,-11.574274,-0.21838453,-5.533085,6.8866014,-12.758708
-433.86624,99.86155,-3.7444193,13.046782,4.177063,-22.221745,-33.589478,-19.220451,-5.7382655,-21.714287,-16.079323,7.243803,-6.5669055
-201.87811,119.24055,-25.630707,15.806606,-11.234388,-25.457428,-31.123844,-21.39869,0.42961383,-22.7738,-18.064413,13.930817,5.785187
-127.76799,119.7474,-35.318615,16.50974,-21.182312,-31.162773,-31.424137,-16.718586,-2.7742572,-17.341427,-12.512083,11.880648,6.118559
-125.41171,118.80685,-36.125618,10.153458,-26.595581,-44.130276,-33.967834,-14.832929,-11.320885,-10.473708,-10.934438,7.682412,-3.8881488
-191.18939,126.91716,-30.311909,8.02129,-18.136099,-45.84027,-36.073715,-16.467318,-16.599886,-10.024613,-17.935104,3.928022,-14.03438
-266.45483,139.24396,-24.545126,10.463253,-12.522303,-27.937798,-29.461617,-2.621766,-2.2183144,-29.44825,-18.638887,-2.5944443,-16.241909
-199.72275,123.045715,-48.87295,12.613291,-33.905155,-24.129238,-29.82457,2.6543455,-2.3076372,-29.010208,-14.595718,-5.8796434,-25.272999
-182.5774,91.541176,-70.173004,28.480888,-49.336853,-12.655332,-23.156395,10.062933,-5.8387666,-21.297785,-9.013401,-17.24934,-20.11106
-161.77644,81.15324,-84.74518,27.435902,-44.85314,-8.986692,-17.51682,10.333842,-0.13955405,-26.499,1.8382086,-32.919357,-6.8049345
-183.54984,85.071335,-61.558704,20.33145,-36.029613,-20.595274,-18.417866,0.7881464,-4.8121834,-32.58915,-4.3924437,-35.440933,-8.708788
-257.9099,106.56575,-20.364265,18.611496,-17.025528,-26.57782,-21.340786,-3.085637,-7.869048,-31.368126,-16.798714,-22.944288,-15.564247
-178.56863,112.42963,-56.93307,-1.6261718,-29.519707,-21.234995,-23.992552,-7.221843,5.5622,-33.269638,-14.75588,-9.311541,-21.280884
-109.20625,104.7211,-80.45221,-9.2985115,-43.140854,-18.604633,-20.436604,-7.2414436,6.368549,-33.766655,-17.041044,-13.805382,-21.863113
-98.51615,93.223145,-96.172424,-10.991758,-52.694817,-8.062136,-28.442308,-6.8667603,6.070222,-34.31179,-17.691044,-16.759556,-17.723799
-114.600105,93.48869,-96.48115,-15.569602,-52.368683,3.211815,-27.776768,-3.4107912,5.719483,-30.079426,-20.397022,-11.085953,-15.45344
-149.95694,96.79361,-87.24468,-15.105686,-45.55256,3.5563636,-17.567638,-0.20054662,8.304043,-25.941574,-22.104794,-7.078742,-11.615011
-238.00377,118.228836,-63.87446,-0.11690213,-33.775124,1.5283266,-7.400517,-1.6416165,8.943832,-23.547411,-25.638424,-7.881672,-11.160038
-359.44257,138.38745,-39.41601,-5.755014,-21.89743,3.942539,0.08429134,-1.9018964,15.710027,-20.35447,-24.32468,-3.6639361,-8.94803
