MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
-618.13257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-467.45786,156.17955,52.54348,-0.42053306,-1.4954851,1.7934326,-0.49303535,-1.7864815,-9.7558975,-19.261253,-15.440557,-7.905657,-10.8886
-375.68594,201.66367,25.754337,-10.801049,7.019887,7.5709057,-7.8880997,4.116109,-21.152262,-27.981812,-7.9153385,-12.716716,-8.950901
-271.54257,177.5484,-21.532043,6.4262486,5.8580017,16.697264,-34.31546,-2.4845104,-20.077063,-24.061522,12.107565,-33.501923,1.3372118
-204.5949,136.20624,-33.919502,22.615562,3.1213799,3.2796228,-46.674908,-3.1460814,-10.536012,-15.15394,10.520507,-31.07647,11.710989
-197.29738,117.57025,-24.825485,29.912033,-5.470704,-7.245248,-42.39386,-0.5157646,2.8426843,-7.8551154,0.08297217,-26.637115,17.12395
-231.72601,121.78812,-10.633179,23.511967,-9.913195,-3.347448,-38.232056,-8.214615,4.7889557,-11.481335,-11.908731,-26.867085,16.512243
-286.4146,137.67017,4.078298,21.59846,-7.3018417,3.5941133,-36.274586,-6.5358562,-7.150343,-11.714556,-7.341157,-38.039307,12.491116
-327.94928,143.89848,8.848779,20.111824,2.036104,2.9624865,-28.764595,1.1861523,-22.281305,-17.021538,-7.206993,-33.424225,4.8004723
-306.38705,143.21516,16.642727,15.040923,-5.1703157,2.824879,-36.980614,-18.679955,-19.031496,-13.073975,-13.055729,-34.56553,-0.108920336
-296.0249,134.0604,16.404318,12.592466,-15.164667,15.437164,-32.125446,-26.20095,-17.601238,-8.832714,-14.087849,-29.660149,6.4066753
-287.51614,142.79419,9.129938,-5.19514,-20.87262,23.862247,-21.30196,-32.54858,-22.704994,-9.540329,-14.919733,-24.669125,5.6724243
-277.95468,139.8896,8.12571,-9.080519,-16.669287,17.971071,-15.8022175,-33.999107,-23.88638,-17.618732,-9.534765,-15.282368,-4.361033
-281.73242,121.40555,8.079162,4.29432,-3.098836,13.298754,-5.2406235,-26.739206,-19.180298,-20.12024,-3.1721268,-7.593858,-11.048244
-335.49197,97.04118,10.363302,17.640697,12.208973,9.305496,-5.489605,-15.600605,-6.6193914,-10.302189,-7.480997,-5.878956,-12.514473
-329.51974,109.507225,30.549374,29.007906,-0.5184487,-7.007139,-7.228203,-0.0956153,2.931426,-11.304371,-10.369904,4.187455,-10.744186
-172.35397,121.98345,12.024025,35.480183,-15.410672,-15.318446,-19.472748,4.8992343,8.433567,-16.131304,-11.367994,12.946249,-10.946051
-140.85355,121.4704,-2.019621,48.478584,-26.657473,-10.569713,-25.926113,9.010525,5.4427814,-17.284313,-10.073628,10.816182,-11.195047
-206.78633,130.2116,-9.087753,74.84613,-38.508152,3.093179,-30.396683,15.797063,-4.2002435,-21.449196,-10.707239,0.80938655,-13.956747
-237.19798,121.03793,1.321846,66.81102,-38.376778,-1.4838481,-15.586489,16.677856,-10.707344,-19.573896,-3.3649106,-21.408852,-10.159161
-179.38628,98.60969,-16.029556,56.40956,-58.707386,-0.12075508,-15.704031,18.550732,-17.775827,-8.925698,-15.39599,-24.359224,-16.631233
-171.12549,81.14139,-39.422913,48.916496,-59.078766,9.920488,-8.747026,23.882488,-18.565163,-0.19451103,-15.544497,-16.604004,-22.669735
-162.3866,77.603455,-62.973034,36.168846,-35.93731,13.523249,-9.960394,29.151466,-7.7150054,-5.264032,-13.765932,-4.905298,-27.881437
-148.12819,87.4377,-65.83812,17.697155,-29.251274,19.888103,-26.322113,28.543467,0.68466246,-15.440452,-13.698454,4.4822984,-36.128845
-151.18501,103.452255,-47.189278,20.354786,-26.566341,24.607729,-28.917637,17.207912,5.9664774,-17.602636,-17.781017,0.7980585,-26.128836
-194.9338,115.74568,-16.752409,34.068596,-18.155415,15.5097475,-21.12682,19.819567,3.525746,-12.125867,-14.171472,-7.097523,-12.423516
-180.41779,103.813576,-1.3785357,36.07926,-24.223194,-12.321779,-3.4062722,24.237667,-1.9976909,-6.3360667,-5.35376,-2.3117235,-20.11657
-156.68033,105.72922,-16.549475,15.050211,-18.32859,-4.878272,-3.3582633,22.92461,5.3720293,-14.026588,-16.719625,1.2910846,-20.657795
-160.49284,124.96451,-26.369173,-3.2433755,-7.2772074,16.810291,-11.85412,7.612814,15.444151,-15.418562,-28.594898,1.3102608,-18.94419
-175.32921,130.04916,-29.560566,-6.2768726,-1.4693646,24.61911,-12.744105,1.2834916,17.526182,-6.9490314,-28.07431,-2.9817371,-18.089012
-209.02399,136.71542,-25.950954,-6.3426113,2.4103398,29.117788,-5.922148,-2.3384056,21.182384,-3.7444892,-23.099758,-6.075572,-15.723034
-268.1107,140.31125,-25.81834,-9.221371,1.8461243,29.95076,0.65788066,-7.9669256,27.652374,-5.902212,-23.14104,-5.087783,-14.35602
-359.05948,123.84364,-28.211754,-5.0802555,7.5973225,21.770245,6.565179,-2.3761473,26.053932,-3.179037,-25.224464,-9.155008,-4.573074
-479.1447,74.28432,-40.90425,-6.681182,23.110508,23.498825,2.4232216,0.05176878,15.803902,-1.4622322,-14.020432,-0.8421541,5.249819
