MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
-647.27435,0.9518938,0.9500594,0.9470085,0.9427484,0.93728626,0.93063915,0.9228234,0.9138584,0.90376276,0.8925648,0.88029194,0.86697423
-628.2451,27.627312,26.929539,25.80528,24.309761,22.514904,20.504456,18.368414,16.19719,14.075996,12.079746,10.269053,8.687405
-524.8454,145.0976,85.77449,38.6313,20.19823,17.729721,16.834057,12.961338,3.6635687,-8.248117,-17.398556,-13.873939,-2.9777122
-345.21826,189.44241,33.522743,-17.511568,40.510292,37.595108,0.881652,3.5672028,-9.865001,-0.88391316,-31.688253,-3.6604114,-3.5437803
-231.02531,189.17325,-10.599025,-19.693504,62.20907,22.328344,-13.372318,-18.532852,-13.156003,2.7463508,-37.035213,-0.74161714,-3.186965
-182.00568,175.52171,-27.269348,7.2784653,63.12034,9.319406,-20.5999,-32.48906,-5.709388,-4.1982737,-33.880013,6.5455704,-2.4306798
-195.2577,172.06387,-21.289902,34.231094,60.22916,11.917433,-21.751503,-28.474052,3.8845181,-11.042284,-26.451488,2.7666914,0.028463721
-261.42117,169.38062,-11.906237,56.247124,61.06495,21.107317,-9.09347,-13.396041,-3.0400577,-19.650137,-9.91617,1.6807227,-19.458746
-257.1215,176.6752,17.8163,24.85316,42.0709,-6.1936355,25.603388,-12.679556,-26.25721,-19.580791,-16.507267,19.898832,-36.219944
-224.58662,180.14935,21.396212,9.3971,38.265415,-19.070793,32.7292,-28.917416,-28.931213,-12.059468,-29.258266,30.023796,-30.622246
-232.3481,176.9785,29.462309,4.158511,32.708992,-15.66999,31.681717,-39.5827,-31.151356,-13.954407,-29.176037,33.90579,-25.345291
-262.12683,156.98978,33.040085,5.284829,31.254826,-10.53222,33.46829,-47.192947,-32.621246,-10.908552,-19.015347,24.791319,-22.642649
-244.94962,127.98077,30.759018,24.82085,18.890167,3.7360709,13.731981,-28.534607,-30.770515,-18.719397,-11.004818,4.807489,-7.0509577
-247.17917,86.85129,11.870992,54.297935,19.459013,7.5176144,5.3540983,-12.829293,-27.14434,-16.4688,-9.70563,0.684739,3.5248313
-294.2253,15.145823,-1.8357549,55.55378,18.601173,20.342781,11.257666,0.7124807,-5.4902,-3.5134788,3.216475,0.22304583,-7.355694
-203.2724,-35.45043,10.022228,36.036457,-5.875124,6.2455955,-0.81890434,10.286851,1.0482492,-8.45649,9.955749,2.306211,-3.984417
-154.796,-7.782257,30.956558,55.57221,10.755152,7.793807,-9.672421,4.1675463,-4.5518894,-15.018267,-0.2775292,-7.3593597,-11.41807
-140.22195,73.38365,23.802158,45.24307,27.24097,17.029816,-17.73051,-15.9907255,-21.176727,-17.058683,-5.6176033,-11.839096,-23.39769
-190.73846,151.6506,16.748264,11.027494,33.84398,8.831946,-1.7172176,-24.251797,-13.198424,-22.725243,-13.844448,-9.489045,-25.052725
-261.2933,193.78198,29.871426,-9.250625,11.232034,-12.848806,24.373875,-24.04535,-10.170757,-30.860832,-27.11563,7.8739977,-34.920925
-209.84218,200.35474,-22.714008,-5.1033525,8.199092,-9.584217,8.549881,-28.507498,-23.425531,-8.1224785,-20.706032,27.098263,-25.605595
-159.458,180.06921,-62.79496,17.977219,7.75115,-8.0042515,-8.856984,-24.572521,-17.633442,10.1488285,-7.8197584,26.610477,-29.836128
-131.20285,142.98976,-63.32686,11.797836,5.5578094,-9.72324,-3.1851668,-5.8868995,-0.97679824,18.391846,-11.211257,15.608998,-37.369904
-136.49617,135.92133,-52.525703,4.0307384,8.805473,-13.605665,1.9386706,-0.8901806,5.9272184,19.56704,-11.964723,9.379,-33.183468
-184.93791,145.87914,-31.787445,7.384156,21.632355,-16.780674,1.6016771,-1.8964258,5.7976227,22.920723,-8.790033,0.3931201,-27.729221
-269.2169,142.83795,-5.1716437,10.951591,21.664356,-2.6836224,-2.8719935,5.80125,-3.0485313,24.948895,-2.4432924,-7.1102448,-18.993423
-252.81853,164.42154,39.825058,14.566971,-19.87237,-8.683109,3.0272195,5.479801,-11.4358225,-1.1729823,-19.878122,-0.6451831,5.235312
-208.03073,179.7868,46.911774,12.694674,-47.9992,-6.314355,10.148949,-0.6314102,-19.969864,14.032271,-24.047043,3.3556547,-3.007202
-221.49925,182.27475,61.656654,7.5054293,-74.025955,-2.1539354,23.874153,-7.3340344,-29.062813,27.490831,-14.225269,0.012842476,-12.513609
-260.75555,177.1064,64.00394,6.922,-68.999985,-13.258919,19.041822,2.385947,-24.206871,21.664993,-11.246787,9.235735,-9.579174
-334.9492,174.7921,58.95954,4.1496882,-37.926506,-11.365128,13.033648,12.075048,-12.745609,24.861015,-16.905392,8.541647,-0.84510905
-432.92392,155.77753,53.365173,11.479819,2.806519,-5.688819,11.837069,13.177769,-7.0850816,30.97468,1.241997,4.786117,-0.80904347
-493.6193,129.16101,49.31047,12.048033,14.726805,5.64427,22.47486,10.706544,0.62274355,23.214493,4.57229,-0.35863662,-8.03417
-578.8069,77.10284,43.03254,15.440041,12.372327,14.537228,15.495996,10.449144,6.533226,4.550091,-1.6492354,-4.649454,-4.653291
