MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
-559.8235,59.264595,-17.343977,-29.935768,7.264489,31.683079,13.0641,-9.454103,-8.875385,-7.8406854,-9.349276,-2.1846814,0.850494
-228.3881,126.50074,-67.75864,-5.8462873,-31.842043,61.60414,-17.835129,-18.12306,-12.557291,0.22135541,-19.20665,-5.843167,2.2955918
-154.64389,132.40895,-76.87864,-7.217044,-33.307358,58.25713,-24.951084,-10.518351,-18.165104,2.4873297,-27.772366,-0.98084915,-3.30809
-158.1253,116.95898,-76.213486,-18.694077,-26.429497,39.28993,-22.367964,-2.3839693,-20.771276,1.8737597,-33.720535,3.4780886,-7.0650883
-189.97325,105.0644,-55.335167,-11.257259,-29.96421,10.917036,-24.367321,6.5864515,-18.418848,-4.576626,-36.705868,0.5138314,-5.024129
-223.92203,117.01788,-36.29862,0.4535315,-32.893158,-7.144022,-33.64254,7.3024635,-14.665623,-6.3887825,-34.433937,-2.001334,-4.1964626
-290.13428,143.81174,-20.035206,-4.550592,-26.211285,-7.1780224,-33.543304,-1.7971221,-25.172997,-6.861844,-25.383373,-10.182672,2.3061929
-393.14447,167.47081,12.565785,-18.321697,-30.815525,-5.0794277,-8.742296,-5.9601927,-27.09655,-16.336689,-13.047121,-22.6632,3.0884213
-395.29004,151.82806,22.774155,-3.797358,-36.255424,-10.167486,-17.139006,-7.414799,-15.106709,-14.925396,-9.855553,-28.397121,-2.649499
-346.72275,156.6882,18.53975,-8.686432,-46.257652,-0.49189088,-16.589918,2.2362502,-9.424187,-26.18388,-5.1312613,-32.995773,-3.8418374
-301.48773,154.5478,-7.092925,-19.416359,-51.316303,21.367908,-6.884103,-6.974927,-15.750761,-35.01838,-3.1792102,-20.145683,-11.535351
-277.00818,143.97293,-37.414787,-21.27803,-40.907234,38.41597,-20.209276,-18.126598,-21.93046,-25.967678,-5.941163,-14.196459,-18.959358
-253.83044,149.98166,-39.579136,-4.2544174,-24.01388,38.493393,-46.060356,-17.619415,-18.885765,-15.715782,-13.805543,-16.875013,-18.111061
-267.11948,162.91833,-19.79945,14.822435,-12.886648,26.415497,-54.49686,-13.932293,-10.808962,-19.336731,-18.907568,-26.822596,-14.590778
-331.35974,141.50333,31.326935,21.15266,9.202124,2.9517531,-34.05665,-15.585511,-3.838482,-19.965904,-21.33519,-25.180052,-12.102889
-246.26761,20.385792,59.123825,-0.719429,-2.3224926,9.506477,-14.353599,-2.301339,-28.127026,-4.3717914,-11.606872,-21.788342,-9.927596
-179.07747,-27.810925,43.77993,2.6485035,-20.776115,1.0233154,-18.654537,5.2126427,-29.638412,-1.639582,0.7252304,-13.937642,0.2511733
-170.09212,-27.161144,43.7948,31.926731,-15.952682,-9.05801,-20.23663,10.515287,-35.465775,-15.949125,-6.2767506,-16.800865,-4.28135
-194.1774,22.383598,17.133953,29.439043,-16.356218,-25.761696,-34.972046,0.6260162,-37.09784,-27.789444,-16.893345,-19.040577,0.3308261
-253.28384,104.66826,-9.036648,23.870987,-6.624496,-19.901733,-40.97731,-7.920697,-23.237156,-22.115425,-19.155567,-18.257,-4.1155353
-295.69592,159.70142,-28.826715,23.47776,-7.8571053,-8.731468,-53.403664,-7.5485735,-10.081814,-29.094122,-3.1281047,-15.412583,-19.832605
-314.77472,145.54654,-23.952282,24.055494,-2.5471094,-22.94092,-40.19609,-7.935552,-7.098192,-28.431473,-1.4240453,-8.488782,-26.322615
-335.6291,145.29063,3.6472576,27.854612,7.0866528,-16.53141,-31.82051,-5.4188933,-9.71735,-15.395056,-6.1248045,-18.051672,-28.855492
-335.06085,153.7294,19.45261,18.803951,9.0780525,-15.40501,-33.69719,-10.973142,-11.595204,-1.6651729,-20.660614,-18.920296,-18.964363
-310.6966,149.26709,14.925665,24.4187,1.0042369,-35.81761,-43.727123,-6.383939,-12.4424305,-11.942942,-24.43911,-24.935286,1.4121902
-308.5297,137.95856,9.08709,32.419582,-4.908115,-36.031666,-46.376434,-7.88782,-10.719969,-25.174982,-23.138157,-21.583544,10.331939
-294.7033,138.50671,-3.3372996,39.06349,0.9843801,-22.81316,-51.250324,-18.018114,-18.340393,-30.669743,-20.92883,-18.90929,11.870504
-296.3035,137.4114,-14.905575,38.193977,3.9484847,-12.199568,-55.915398,-25.846138,-22.07045,-28.142984,-25.049955,-19.940315,5.1131153
-325.3402,105.66858,-18.016308,44.20443,4.520427,-10.848065,-50.832565,-27.814003,-21.562313,-21.305458,-27.702553,-15.34564,-5.13109
-341.3316,90.23508,3.1228414,52.761604,8.471149,-2.6197667,-34.440876,-19.00058,-16.778183,-15.211851,-19.238985,-5.3701735,-4.8213754
-374.24997,106.625854,40.01962,51.9616,11.062723,4.9044228,-16.10302,-15.57415,-12.791687,-16.972263,-17.9165,-12.898649,-16.869656
-349.11087,144.08981,31.967495,28.596636,20.30825,-5.633274,-26.937216,-16.897306,-9.18308,-18.320492,-27.88208,-11.608252,-14.086758
-283.77893,145.05576,16.608047,26.304192,-11.9485655,-16.517601,-35.58979,-11.290249,-10.961985,-20.350178,-29.705055,0.07845491,-21.822884
