MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
-610.49866,13.406054,12.279818,10.501748,8.210501,5.581561,2.8110125,0.097681664,-2.3743978,-4.451602,-6.0226974,-7.0263553,-7.453375
-494.73547,142.80658,73.19528,26.63455,16.52146,14.570473,2.0821924,-11.850588,-15.972393,-14.673605,-16.431938,-19.729721,-17.596306
-346.36047,173.2886,3.87713,32.257877,17.245022,5.627759,1.8989779,-39.752106,-18.945648,-13.428251,-13.309883,-17.120098,-12.03528
-262.18417,142.76834,-31.148066,54.818203,9.231146,-8.223827,-10.418512,-35.64733,-11.560399,-28.449352,-1.338325,-19.384586,-4.2421093
-241.09642,106.91471,-28.278603,69.68382,-0.9051987,-13.25335,-26.18991,-25.017767,-20.065727,-30.12949,1.6553596,-14.506647,-6.6059933
-261.0911,101.70857,-3.930575,69.43733,0.39699054,-12.399387,-27.783257,-18.225197,-33.98044,-35.44154,-1.8343942,-11.943012,-18.032385
-313.76917,117.02747,26.112724,49.99598,7.913993,-4.5456505,-22.41766,-12.273466,-23.076572,-28.740496,-9.114136,-19.343693,-18.90513
-351.54965,127.754715,43.835342,30.881855,2.8597937,-6.4327984,-32.34524,-10.094824,-7.4252095,-10.93313,-17.194773,-28.381779,-7.6070747
-291.54657,128.06915,26.353752,41.49083,1.303881,-8.621489,-46.723167,-11.138176,-8.448948,-28.924221,-23.619108,-9.608261,-5.9086204
-257.96625,114.88301,13.994394,50.892048,-8.554199,-15.439834,-38.388054,-16.5525,-13.684923,-28.944557,-24.046581,-3.116864,0.11039439
-252.2504,107.39345,-3.2466621,45.22789,-22.226143,-12.371245,-34.897133,-19.23804,-15.510496,-24.891224,-14.794554,-10.05344,6.848437
-247.98943,126.32509,-15.815823,23.030651,-25.83069,0.13738881,-39.392727,-23.25428,-13.543991,-23.508678,-7.903532,-21.939724,16.241196
-263.17804,120.89891,-17.608965,10.528126,-18.400269,0.045268536,-36.00463,-30.699444,-16.360828,-14.371709,-10.583023,-24.966564,7.6912184
-259.79712,66.46247,-10.212824,20.756443,-1.0521375,-6.637209,-30.271925,-14.843684,-22.089462,-11.240454,-21.118896,-18.49168,-11.434975
-261.09485,19.256786,3.8192239,42.28156,8.504373,-3.8616972,-21.332169,7.175622,-14.80571,-11.457512,-19.31537,-8.299191,-8.295302
-306.0405,0.5576683,12.977678,42.459404,6.384386,4.0780654,-15.087439,21.919846,-1.6569445,-1.6588567,-12.029556,-2.568624,-5.34719
-320.53546,-24.905193,30.02113,4.479349,-4.553152,25.962563,-14.474606,10.4766655,-7.207172,1.7726389,2.6541173,-3.2981882,0.12273157
-217.85374,-25.04333,46.293278,-5.9903502,-22.873108,22.141125,-14.507662,8.302042,-9.395586,3.8605251,1.7328508,-4.786637,0.5731733
-198.4467,-30.527771,57.075607,-8.215046,-27.653084,22.643032,-13.995935,14.449181,-14.808527,4.939514,2.912924,-4.536075,3.0680177
-206.13753,-44.47869,64.58604,11.644267,-24.248056,13.737961,-11.414101,14.041682,-30.437042,-2.1261415,0.65564865,-15.840342,-11.501085
-175.04509,9.851675,63.631714,23.109901,-34.37773,-14.6005,-24.079805,-2.9323857,-48.961468,-13.837538,-17.371422,-26.131569,-10.656918
-186.8789,72.33929,28.658955,27.140724,-36.604,-23.453203,-26.67641,-16.170895,-50.435905,-12.364592,-26.781977,-24.593605,-12.650485
-231.00885,114.03591,-15.41074,42.95703,-29.089157,-20.593155,-25.769913,-11.351454,-40.245647,-10.937695,-22.380219,-19.450516,-6.677884
-273.45117,122.35414,-33.73729,43.45732,-10.1823015,-11.541278,-33.177017,-10.957573,-25.812471,-6.5764265,-18.473015,-19.512682,1.5109637
-252.72975,186.40427,-29.128922,2.4699874,-12.382712,1.1261723,-40.872498,-24.020914,-21.874624,0.9484298,-6.496008,-21.784184,5.782446
-184.76117,161.26064,-34.439217,18.751995,-25.263435,-9.156116,-46.319565,-8.989456,-23.094696,13.742012,-8.932379,-10.998812,-1.2121843
