MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
-604.96173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-389.76193,128.85623,-3.1545153,28.03115,5.767029,-3.1420598,-6.6554046,-15.871309,-17.347424,-10.574841,-12.931711,-13.254789,-12.686165
-210.51547,128.69891,-18.85936,43.56546,-21.575956,-15.44611,-22.28114,9.552603,-45.160732,-9.808828,-10.587767,-13.545201,-6.2605104
-150.89908,107.75632,-24.653187,48.817307,-39.446552,-19.904503,-23.987488,13.362827,-54.219753,-6.637477,-14.407722,-10.654844,-8.535579
-184.54092,88.665405,-15.7467785,48.296707,-48.13286,-20.398468,-22.418465,10.887302,-53.067516,-5.109217,-15.400436,-13.183342,-10.719521
-270.41272,88.66233,18.470598,45.59053,-29.871191,-7.905714,-24.681278,1.4830351,-42.505123,4.255299,-20.018608,-21.410706,-9.479717
-290.30316,118.93373,23.845196,43.37299,-6.0866385,-3.4094687,-35.28443,-1.0475969,-26.005539,2.6876388,-21.679535,-18.294106,-12.166765
-254.56047,132.51907,3.6380782,21.862368,-13.754503,-1.8173369,-38.633743,-24.120821,-21.67033,-6.276856,-19.452253,-9.470291,-0.75256014
-231.9119,124.55669,-13.131813,5.7887373,-20.53363,-2.4861383,-42.918774,-26.216415,-17.008137,-17.64172,-18.887249,-11.961621,7.4942937
-243.9022,99.68785,-13.90423,-2.2090774,-20.539074,-5.8447604,-46.435516,-22.55685,-8.139961,-17.710033,-16.451065,-9.671488,14.301398
-248.96956,84.18265,-8.395919,-12.131395,-16.569342,-10.941904,-50.189484,-19.252573,-17.859545,-17.638771,-23.457005,-5.4497786,5.9212384
-243.2831,101.14064,0.058234572,-3.1741152,-9.2740555,-1.4245069,-38.542812,-6.8617945,-17.094357,-15.93788,-19.138618,0.43530095,-6.660595
-252.62054,89.10286,15.031723,7.645795,-0.24357967,-14.021821,-20.581066,-2.055525,-19.982857,-14.758017,-10.940838,3.178872,-10.629787
-223.30814,56.77259,11.884586,26.287685,0.5188267,-18.612442,-21.522026,-0.08106202,-26.431828,-19.85176,-9.826998,3.308756,-13.867789
-218.80672,54.86384,-1.5814681,33.447193,-4.2966413,-14.69655,-29.706339,1.8427234,-36.274193,-29.890896,-10.72581,-2.4988253,-15.400688
-243.03424,89.492546,-2.0510802,31.215855,-11.148218,-10.71286,-38.013893,5.4129677,-36.553856,-26.057285,-13.034225,-2.6254296,-16.904743
-224.10246,113.325134,20.371613,7.8801627,-14.776926,-14.122748,-32.436745,2.1034744,-23.595493,-22.4977,-14.007947,1.5610116,-16.829355
-186.07823,106.924194,-5.8594856,-15.5080185,-5.338521,-18.316761,-38.958973,3.1969411,-7.814883,-11.846863,-27.070358,14.284983,-18.140438
-157.72284,113.38624,-40.146088,-60.049107,-13.82644,-11.150551,-48.919594,-1.1603502,-6.6021576,-3.9319568,-25.577877,13.006481,-21.088747
-148.29507,116.60159,-42.1714,-75.039024,-25.680122,-0.5719713,-49.22919,-7.7004104,-10.420511,-0.8708483,-14.482782,4.325018,-22.655178
-166.79234,110.61333,-17.798431,-71.23565,-31.34148,13.151745,-38.33036,-12.400583,-18.243109,-2.319148,3.485921,0.50400376,-22.827911
-226.73659,116.085205,10.345982,-65.72828,-25.733232,31.37323,-23.479582,-12.489809,-24.029701,-8.622612,11.52743,-1.3731456,-13.951867
-310.73422,140.51494,4.3206725,-63.929657,-14.835787,30.43856,-11.199352,-4.2702956,-23.910515,-20.054096,9.404882,4.161745,4.0388875
-311.19037,104.96381,-27.029928,-31.42772,3.5509493,-2.2204876,-12.493919,21.690805,-21.708736,-15.918377,-8.562726,17.305445,-2.8259263
-295.72366,68.876274,-23.689758,0.4620422,9.783646,-21.079369,-28.808487,21.33141,-16.087257,-7.95696,-9.0766535,13.610598,-10.390404
-354.0045,36.28836,-34.882473,11.372381,11.420086,-27.348063,-27.211117,24.906597,-17.195866,-11.86406,-6.1888037,20.265163,-3.9362123
-454.77707,28.898615,-51.521255,-5.16292,2.9638586,-32.34507,-23.355186,27.328999,-14.743145,-24.878082,-6.545026,18.997852,3.4870124
